Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
37	-79475.45	23894.857	-37549.445	-144745.12	1000.0	-3976.943	4450.856	-240.75226	-57535.664	1900000	6.1035155e-10	22186072.0	-0.026730541	-344218.0	5.7482667	0.013660016	0.10606	79.0	1519.0869615077972
38	-74129.73	27215.53	-31325.467	-164078.55	1000.0	-3964.3687	4485.769	-238.35062	-59590.688	1950000	-8.239746e-08	24621130.0	-0.027735846	-427740.0	5.719593	0.0120086325	0.11316	79.0	1559.2442753314972
39	-70184.65	26560.086	-33660.8	-156948.61	1000.0	-3610.3616	4276.3477	-231.12563	-58307.246	2000000	2.6855469e-08	20429754.0	-0.027836101	-312282.0	5.72573	0.009861824	0.11348	79.0	1599.308223247528
40	-65918.03	17824.42	-39680.363	-114950.695	1000.0	-3439.075	4196.514	-222.57466	-56615.098	2050000	5.279541e-08	14513181.0	-0.02519655	-465065.0	5.699805	0.011273712	0.1074	79.0	1639.8426201343536
41	-67265.55	20094.107	-35366.36	-125383.9	1000.0	-3098.6003	4004.6619	-209.40312	-60220.902	2100000	-8.544922e-09	16343532.0	-0.02385959	-167458.0	5.662461	0.011095237	0.1054	79.0	1680.1195063591003
42	-76542.57	31421.729	-41560.797	-208977.17	1000.0	-3138.841	4334.238	-207.10553	-54892.082	2150000	-2.8686523e-08	30912618.0	-0.029671784	-1437538.0	5.65787	0.0134721	0.09856	79.0	1720.4625871181488
43	-73008.44	34371.66	-38232.68	-246322.73	1000.0	-3125.5837	4696.571	-228.42801	-68192.76	2200000	-2.8686523e-08	27953610.0	-0.025671877	-370176.0	5.6526394	0.010996292	0.09168	79.0	1760.6722836494446
44	-73511.75	30650.81	-40908.293	-210745.83	1000.0	-3285.3162	5052.337	-236.26666	-75715.8	2250000	-2.0751953e-08	24347348.0	-0.026245426	-278206.0	5.6577024	0.0124453	0.10528	79.0	1801.0014498233795
45	-63346.684	27995.348	-33109.53	-196292.62	1000.0	-3221.135	4583.95	-235.59792	-65991.734	2300000	-7.080078e-08	19235238.0	-0.025958993	-814300.0	5.623914	0.008246971	0.1011	79.0	1841.283498287201
46	-65353.227	23932.484	-31989.812	-168548.77	1000.0	-2822.2202	4386.921	-216.10634	-63354.86	2350000	-2.1972657e-08	18922834.0	-0.026157454	-136762.0	5.635403	0.011332463	0.10488	79.0	1881.4539330005646
47	-65209.414	20675.373	-31687.822	-134432.6	1000.0	-2660.8184	4420.871	-218.23434	-64842.895	2400000	-2.6855469e-08	15645936.0	-0.025604963	-165447.0	5.5883546	0.009441471	0.09724	79.0	1921.604402065277
48	-68042.55	26145.713	-35642.516	-141974.8	1000.0	-2553.2603	4444.128	-213.99454	-60287.594	2450000	8.544922e-09	22154776.0	-0.026891045	-278176.0	5.558996	0.009397015	0.08774	79.0	1961.9220900535583
49	-67095.09	24443.115	-35521.39	-157329.66	1000.0	-2618.1794	4682.205	-225.74928	-63250.34	2500000	2.6397705e-08	18399328.0	-0.027627882	-134908.0	5.543365	0.010570926	0.112	79.0	2002.2143194675446
50	-64769.0	20276.365	-40475.35	-117499.04	1000.0	-2699.6738	4494.4897	-229.52324	-63717.12	2550000	-8.666992e-08	15193493.0	-0.023989543	-231791.0	5.4948826	0.008964715	0.0947	79.0	2042.6760385036469
51	-60388.57	17187.408	-36315.57	-105998.77	1000.0	-2311.2817	4262.7915	-221.93517	-65871.13	2600000	2.1362305e-09	11309553.0	-0.02535946	-176166.0	5.495597	0.0076063336	0.08658	79.0	2082.928649187088
52	-59715.85	20046.207	-36835.773	-130386.125	1000.0	-2225.163	4099.719	-215.29831	-57139.457	2650000	1.4648437e-08	11956472.0	-0.025619276	-97364.0	5.4827795	0.0077484706	0.10088	79.0	2123.6181309223175
53	-63105.41	24429.654	-30486.441	-163217.4	1000.0	-2210.9097	4123.053	-214.10847	-61053.02	2700000	4.699707e-08	17620176.0	-0.025991777	-299998.0	5.443194	0.009698458	0.08212	79.0	2163.8788001537323
54	-58646.746	20330.693	-31952.133	-116396.14	1000.0	-2260.3132	4177.2026	-230.38342	-57931.652	2750000	4.8828124e-09	12915937.0	-0.024900716	-158733.0	5.409382	0.008120344	0.08626	79.0	2204.076924085617
55	-64544.863	21346.852	-35813.21	-135048.6	1000.0	-2220.9072	4254.599	-226.41902	-54210.57	2800000	3.0517577e-09	15837736.0	-0.026906386	-315962.0	5.3751545	0.009541689	0.09666	79.0	2244.466293334961
56	-64547.805	29203.547	-30491.947	-207637.69	1000.0	-2479.8154	4627.5015	-242.15668	-66285.71	2850000	-6.1950686e-08	22997076.0	-0.02562754	-164184.0	5.354672	0.0075178556	0.08994	79.0	2284.9078180789948
57	-63404.34	25498.652	-29625.525	-158489.08	1000.0	-2363.1238	4576.5317	-254.43297	-63438.867	2900000	7.446289e-08	16285623.0	-0.02695984	-131009.0	5.311456	0.008036997	0.08202	79.0	2325.1854362487793
58	-58526.47	16818.027	-33734.438	-144825.05	1000.0	-2311.0012	4466.782	-260.05075	-61236.105	2950000	-6.9580075e-08	13772629.0	-0.02412641	-409430.0	5.3186555	0.0058775158	0.07854	79.0	2365.549551963806
59	-60021.4	15576.6875	-37821.008	-97863.234	1000.0	-2128.0596	4147.55	-247.1965	-53939.01	3000000	4.0283204e-08	11039812.0	-0.025479004	-102100.0	5.255635	0.008723446	0.0893	79.0	2405.8353695869446
60	-66743.74	26472.117	-33582.984	-163228.0	1000.0	-2195.3225	4323.2573	-253.14851	-60586.22	3050000	7.2021486e-08	21910882.0	-0.028347116	-898408.0	5.2430477	0.010470886	0.0888	79.0	2446.392125606537
61	-59142.953	18472.58	-32065.88	-104882.82	1000.0	-2390.1345	4716.67	-291.7611	-65739.375	3100000	5.004883e-08	11596705.0	-0.025438845	-443644.0	5.274585	0.0075756707	0.1066	79.0	2486.528917312622
62	-55215.13	16067.047	-30648.348	-100120.266	1000.0	-2140.6206	4143.5986	-278.28876	-52807.812	3150000	2.4414062e-09	9249668.0	-0.027094426	-203923.0	5.1972	0.0064467066	0.08982	79.0	2526.801898241043
63	-59021.863	18096.879	-35636.766	-106583.41	1000.0	-2049.1716	4022.7551	-269.48584	-52538.98	3200000	-7.3242186e-09	11828108.0	-0.026223196	-93136.0	5.190065	0.008133749	0.0839	79.0	2566.953850030899
64	-59090.07	20795.139	-33907.22	-157808.06	1000.0	-2142.2021	4167.8345	-278.9229	-64088.883	3250000	4.9438476e-08	12155282.0	-0.025008155	-114038.0	5.1853843	0.008380917	0.08684	79.0	2607.342753648758
65	-55089.727	16741.531	-33792.746	-144472.64	1000.0	-2050.385	3998.8726	-286.64926	-52087.793	3300000	-4.3945313e-08	11921030.0	-0.025402812	-201909.0	5.1803265	0.006908994	0.08832	79.0	2647.7077820301056
66	-59064.375	17099.764	-32549.594	-101086.44	1000.0	-2013.3358	3868.0425	-277.0024	-58146.32	3350000	-1.2207031e-08	12624032.0	-0.026758315	-185086.0	5.1470203	0.009600018	0.0919	79.0	2688.268094778061
67	-60036.965	25287.117	-29316.582	-168353.55	1000.0	-2020.8202	3996.0547	-300.6364	-61068.934	3400000	8.7890626e-08	16695514.0	-0.02369284	-225380.0	5.162358	0.0067748586	0.07958	79.0	2728.587322473526
68	-57418.9	18302.252	-31928.395	-133769.42	1000.0	-2114.661	4163.0244	-322.41122	-57288.04	3450000	7.5073245e-08	11266389.0	-0.025250126	-143808.0	5.135024	0.006375322	0.0801	79.0	2768.7852861881256
69	-60023.727	21667.682	-35398.7	-157945.88	1000.0	-2026.3555	4090.4531	-319.04794	-61149.45	3500000	-4.974365e-08	14478771.0	-0.0251251	-214861.0	5.1128726	0.009045878	0.09542	79.0	2809.0783426761627
70	-57439.82	21072.074	-32949.207	-123591.1	1000.0	-2054.4329	4186.5146	-337.26288	-64507.344	3550000	7.5683595e-08	12479221.0	-0.021704968	-187559.0	5.094245	0.0072044386	0.08904	79.0	2849.543588399887
71	-59500.625	21163.004	-28815.984	-123760.55	1000.0	-2016.2234	4035.8247	-338.05487	-62320.336	3600000	-6.4086914e-09	12892520.0	-0.02650905	-149509.0	5.073436	0.009195547	0.09616	79.0	2889.736896753311
72	-57583.2	21278.094	-26800.232	-115386.82	1000.0	-2020.7822	4187.85	-363.20465	-63292.066	3650000	-3.6621093e-09	13516818.0	-0.02552169	-212279.0	5.056411	0.0071011046	0.07464	79.0	2930.1331663131714
73	-54466.07	15237.36	-34713.543	-93432.94	1000.0	-2054.837	4078.2449	-376.13602	-55168.44	3700000	-3.6621093e-09	8479516.0	-0.02322814	-338336.5	5.00972	0.0076114866	0.09566	79.0	2970.7088186740875
74	-61440.57	18797.027	-30639.676	-107706.23	1000.0	-1953.3141	3944.0625	-362.577	-57541.867	3750000	-1.7700195e-08	13135116.0	-0.02579667	-414167.0	5.0081167	0.009437306	0.07964	79.0	3011.2540199756622
75	-57794.625	16593.717	-32938.18	-111249.36	1000.0	-2131.9907	4298.504	-402.31747	-61050.242	3800000	3.6621093e-09	9682517.0	-0.02463597	-311241.0	5.0191307	0.007839392	0.1006	79.0	3051.6089107990265
76	-55499.73	16893.59	-31816.523	-113306.805	1000.0	-1840.6895	3855.4912	-368.6753	-59403.22	3850000	-9.597778e-08	9090225.0	-0.02220549	-122086.0	4.9688754	0.009703914	0.09358	79.0	3091.8708086013794
77	-59290.496	22384.371	-28186.512	-125823.56	1000.0	-2053.3647	4069.862	-377.338	-61117.734	3900000	2.4414062e-08	12289619.0	-0.028232358	-368136.0	4.9187555	0.010419069	0.10402	79.0	3132.3097219467163
78	-60099.49	21851.812	-31045.64	-167546.62	1000.0	-2176.6404	4353.286	-411.5338	-65734.61	3950000	6.134033e-08	13435897.0	-0.025267825	-278579.0	4.879049	0.0073476136	0.0799	79.0	3172.7694227695465
79	-52730.61	14220.509	-30567.629	-94711.64	1000.0	-1919.8838	4069.6138	-352.40164	-54363.844	4000000	3.7841797e-08	7391459.5	-0.023547167	-458427.5	4.8900557	0.005161121	0.07624	79.0	3212.9169120788574
80	-50894.047	14815.691	-27935.68	-102862.74	1000.0	-1683.4443	3530.8494	-276.66794	-48176.75	4050000	5.3710938e-08	7768275.5	-0.024312163	-145097.0	4.8548937	0.0062329173	0.07174	79.0	3253.565880537033
81	-55735.92	17062.66	-30734.596	-122463.3	1000.0	-1755.8177	3629.7947	-302.37167	-52974.91	4100000	3.2958983e-08	8716516.0	-0.02416855	-205839.0	4.854014	0.00848291	0.07792	79.0	3293.9191286563873
82	-50178.01	15209.342	-27462.08	-95439.836	1000.0	-1667.5022	3575.9358	-381.41196	-53970.473	4150000	-8.544922e-09	6818257.5	-0.02167484	-130905.0	4.85036	0.0064732	0.07492	79.0	3334.162497997284
83	-54286.57	17010.443	-30457.379	-119798.47	1000.0	-1748.1005	3513.2263	-296.5962	-51579.86	4200000	-2.3803711e-08	8698886.0	-0.024683518	-185728.0	4.8066707	0.007017122	0.08934	79.0	3374.6225621700287
84	-51802.016	13371.011	-32564.818	-87224.195	1000.0	-1832.1003	3729.017	-382.95444	-55618.293	4250000	3.326416e-08	6816837.0	-0.023904268	-172188.0	4.831617	0.007377398	0.095	79.0	3415.2587473392487
85	-51349.28	13531.141	-33381.598	-107545.56	1000.0	-1682.968	3479.7903	-324.07053	-50913.387	4300000	6.866455e-08	7243643.0	-0.02345147	-78408.5	4.813047	0.005752565	0.07662	79.0	3455.5638995170593
86	-55612.375	21225.852	-29442.922	-146565.28	1000.0	-1781.0509	3581.4792	-367.802	-50605.82	4350000	5.6152345e-08	11883752.0	-0.025762083	-464586.0	4.7895308	0.00831984	0.07694	79.0	3495.9569487571716
87	-52789.76	15800.19	-33144.31	-120500.06	1000.0	-1770.4288	3818.032	-380.06482	-54178.566	4400000	3.4790038e-08	8055405.5	-0.022301838	-188688.0	4.7699046	0.008232417	0.09804	79.0	3536.3407011032104
88	-54390.94	16625.592	-33457.914	-103504.79	1000.0	-1736.8362	3755.0166	-237.31142	-53815.883	4450000	-2.8686523e-08	8708154.0	-0.02484299	-159126.0	4.7283506	0.0071713575	0.07414	79.0	3576.9334139823914
89	-52115.67	14226.207	-33758.008	-100919.234	1000.0	-1837.551	3766.7185	-374.39438	-56511.33	4500000	-8.239746e-08	6723480.5	-0.022300716	-291657.0	4.7586665	0.006990766	0.09124	79.0	3617.2943966388702
