Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
244	0.054650057	0.00020376279	0.05500882	0.054396044	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1220000	0.0054170634	8.627413e-05	0.005743644	0.005124503	0.0054170634	8.627413e-05	0.005743644	0.005124503	-0.005417113	2.0738233e-07	5726.702381372452
245	0.05448245	0.00022431268	0.054845363	0.054224413	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1225000	0.0054235924	8.345251e-05	0.005804216	0.00505671	0.0054235924	8.345251e-05	0.005804216	0.00505671	-0.0054238653	2.03944e-07	5753.121967554092
246	0.054526437	0.00028805228	0.054911375	0.054202948	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1230000	0.005423427	8.587378e-05	0.005713416	0.0051216995	0.005423427	8.587378e-05	0.005713416	0.0051216995	-0.0054235235	2.0241761e-07	5779.5824999809265
247	0.05469629	0.00011958867	0.05491031	0.054572616	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1235000	0.005421772	8.339151e-05	0.005711871	0.00512655	0.005421772	8.339151e-05	0.005711871	0.00512655	-0.005421808	2.0236561e-07	5806.116341590881
248	0.054635774	0.00027598324	0.055184152	0.05446853	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1240000	0.005416868	8.188036e-05	0.0057962895	0.0051198113	0.005416868	8.188036e-05	0.0057962895	0.0051198113	-0.005416643	2.0234482e-07	5832.907519340515
249	0.054430682	0.00030624596	0.054714914	0.054051097	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1245000	0.0054209465	8.570111e-05	0.0057441434	0.0050752405	0.0054209465	8.570111e-05	0.0057441434	0.0050752405	-0.0054212576	2.0809783e-07	5859.464147567749
250	0.054790474	8.101841e-05	0.054912053	0.05467238	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1250000	0.005430568	8.557465e-05	0.0057390616	0.0051396354	0.005430568	8.557465e-05	0.0057390616	0.0051396354	-0.005430549	2.0436218e-07	5886.225098609924
251	0.054740928	0.00020844783	0.054992564	0.05439376	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1255000	0.0054307254	8.3055806e-05	0.0057606553	0.005138297	0.0054307254	8.3055806e-05	0.0057606553	0.005138297	-0.0054308083	2.039813e-07	5912.854619026184
252	0.05477326	0.00017393837	0.05507704	0.05458528	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1260000	0.005434085	8.762632e-05	0.00579088	0.0050933706	0.005434085	8.762632e-05	0.00579088	0.0050933706	-0.0054341434	2.0477422e-07	5939.600963354111
253	0.05448552	0.00025504467	0.05493875	0.054167744	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1265000	0.005434179	8.641199e-05	0.005727651	0.005129279	0.005434179	8.641199e-05	0.005727651	0.005129279	-0.005434032	2.0564227e-07	5966.277101755142
254	0.054449428	0.0001853145	0.05470967	0.05417494	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1270000	0.0054329527	8.455227e-05	0.005754936	0.005123704	0.0054329527	8.455227e-05	0.005754936	0.005123704	-0.0054326616	2.0631293e-07	5993.223322868347
255	0.05458917	0.00023006978	0.054920625	0.05420284	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1275000	0.005437	8.556024e-05	0.005734927	0.0051448047	0.005437	8.556024e-05	0.005734927	0.0051448047	-0.005436745	2.0578264e-07	6020.3913230896
256	0.05477078	0.00036696496	0.055447888	0.054429468	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1280000	0.0054268413	8.4910695e-05	0.0057242466	0.0051395097	0.0054268413	8.4910695e-05	0.0057242466	0.0051395097	-0.005426818	2.0202319e-07	6047.193149805069
257	0.054538995	0.00021675031	0.054816462	0.054225005	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1285000	0.005426497	8.4160645e-05	0.005711158	0.005116194	0.005426497	8.4160645e-05	0.005711158	0.005116194	-0.0054266565	2.0320564e-07	6073.774781942368
258	0.05457276	8.046229e-05	0.05466948	0.0544527	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1290000	0.005431812	8.4194966e-05	0.0057439962	0.005150116	0.005431812	8.4194966e-05	0.0057439962	0.005150116	-0.005431963	2.0533663e-07	6100.550667285919
259	0.054407746	0.00020457202	0.05463035	0.0540924	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1295000	0.005437028	8.4782754e-05	0.0057515455	0.0050817207	0.005437028	8.4782754e-05	0.0057515455	0.0050817207	-0.00543708	2.0652818e-07	6127.77921462059
260	0.054580726	0.00011629257	0.054792162	0.054438155	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1300000	0.0054466706	8.407049e-05	0.0057291556	0.0051451116	0.0054466706	8.407049e-05	0.0057291556	0.0051451116	-0.0054469504	2.0707147e-07	6154.656072616577
261	0.054418992	0.0002682878	0.05487413	0.05410455	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1305000	0.0054568658	8.406129e-05	0.005777667	0.0050797267	0.0054568658	8.406129e-05	0.005777667	0.0050797267	-0.0054569994	2.0845593e-07	6181.820432662964
262	0.0544896	0.00010615907	0.054652173	0.05436006	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1310000	0.0054663434	8.368624e-05	0.0057834387	0.005155755	0.0054663434	8.368624e-05	0.0057834387	0.005155755	-0.0054661557	2.0957242e-07	6208.685430765152
263	0.05452683	0.00018802175	0.054840382	0.054334547	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1315000	0.0054810923	8.8414774e-05	0.0057863295	0.0051674503	0.0054810923	8.8414774e-05	0.0057863295	0.0051674503	-0.005481084	2.0961166e-07	6235.685315608978
264	0.054412782	0.0003936663	0.05512023	0.054016754	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1320000	0.0054845223	8.612855e-05	0.005831894	0.0051131053	0.0054845223	8.612855e-05	0.005831894	0.0051131053	-0.0054844655	2.0639109e-07	6262.784704685211
265	0.05444818	0.0002798308	0.05488134	0.054203097	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1325000	0.005480305	8.8106695e-05	0.0058074687	0.0051705088	0.005480305	8.8106695e-05	0.0058074687	0.0051705088	-0.005480013	2.087512e-07	6290.091287612915
266	0.054504525	0.00033641185	0.05488861	0.0540676	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1330000	0.0054805106	8.473494e-05	0.0058000544	0.005173657	0.0054805106	8.473494e-05	0.0058000544	0.005173657	-0.0054805195	2.0430794e-07	6317.334236621857
267	0.054622244	0.0002304926	0.054940183	0.05426579	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1335000	0.005476926	8.4091516e-05	0.0058015976	0.005146176	0.005476926	8.4091516e-05	0.0058015976	0.005146176	-0.005476535	2.0602029e-07	6344.1826820373535
268	0.054504097	0.00019008452	0.054738887	0.054252945	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1340000	0.005472661	8.7576875e-05	0.0057839635	0.005187963	0.005472661	8.7576875e-05	0.0057839635	0.005187963	-0.0054728263	2.0440112e-07	6370.848076581955
269	0.054429837	0.00020981951	0.054756958	0.054161273	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1345000	0.0054716025	8.509871e-05	0.0057621864	0.005218485	0.0054716025	8.509871e-05	0.0057621864	0.005218485	-0.0054715187	2.0529414e-07	6398.407983541489
270	0.05458351	0.00018552889	0.05480101	0.054350756	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1350000	0.0054726093	8.555161e-05	0.005805077	0.005140025	0.0054726093	8.555161e-05	0.005805077	0.005140025	-0.0054728403	2.0780286e-07	6425.653613567352
271	0.054553844	0.00015458612	0.05480431	0.054334845	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1355000	0.005471394	8.263038e-05	0.0058063893	0.005172063	0.005471394	8.263038e-05	0.0058063893	0.005172063	-0.0054710708	2.051738e-07	6452.6934030056
272	0.054487705	0.00018788467	0.05471592	0.054143906	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1360000	0.0054766824	8.513302e-05	0.005773092	0.0051928996	0.0054766824	8.513302e-05	0.005773092	0.0051928996	-0.0054770974	2.062259e-07	6479.993970155716
273	0.054683756	0.00028389844	0.054984026	0.054175984	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1365000	0.005471843	8.709532e-05	0.005755676	0.005192172	0.005471843	8.709532e-05	0.005755676	0.005192172	-0.005471711	2.04934e-07	6506.975039243698
274	0.054420747	0.00021485948	0.054738846	0.054099716	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1370000	0.00546086	8.609258e-05	0.0057488913	0.005150129	0.00546086	8.609258e-05	0.0057488913	0.005150129	-0.005460847	2.007715e-07	6534.272373914719
275	0.05459438	0.00017960962	0.054910645	0.054424223	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1375000	0.0054530865	8.773675e-05	0.0058077094	0.0050856327	0.0054530865	8.773675e-05	0.0058077094	0.0050856327	-0.005453153	2.0538347e-07	6561.454827785492
276	0.054648668	0.00022769881	0.054973695	0.054320082	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1380000	0.0054588593	8.262761e-05	0.005778323	0.005132929	0.0054588593	8.262761e-05	0.005778323	0.005132929	-0.0054589882	2.0685778e-07	6588.907834529877
277	0.054458976	0.00026769657	0.05472953	0.05402921	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1385000	0.005462544	8.535193e-05	0.005783755	0.0051919883	0.005462544	8.535193e-05	0.005783755	0.0051919883	-0.0054624868	2.049917e-07	6616.467707633972
278	0.054767698	0.00024923874	0.05503647	0.05429813	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1390000	0.005454455	8.534827e-05	0.0057717455	0.0051597757	0.005454455	8.534827e-05	0.0057717455	0.0051597757	-0.005454214	2.0190973e-07	6644.043232679367
279	0.054527886	0.00012229773	0.05464901	0.0543457	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1395000	0.005446084	8.393668e-05	0.005719933	0.005163568	0.005446084	8.393668e-05	0.005719933	0.005163568	-0.0054458035	2.0396611e-07	6671.746999263763
280	0.054611854	0.00015718554	0.05477933	0.054370143	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1400000	0.005444072	8.561757e-05	0.005742991	0.0051563345	0.005444072	8.561757e-05	0.005742991	0.0051563345	-0.005443737	2.0770258e-07	6699.459132909775
281	0.054428063	0.0002661381	0.054855175	0.054076612	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1405000	0.005444119	8.4781575e-05	0.005754182	0.0051507084	0.005444119	8.4781575e-05	0.005754182	0.0051507084	-0.0054438575	2.058936e-07	6726.871293306351
282	0.054632604	0.00020914267	0.055026587	0.054485112	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1410000	0.0054428224	8.5750995e-05	0.0057735285	0.005142493	0.0054428224	8.5750995e-05	0.0057735285	0.005142493	-0.0054428913	2.0381664e-07	6754.4268798828125
283	0.05447672	0.00016669599	0.054648224	0.05417972	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1415000	0.005441599	8.787621e-05	0.00577531	0.005104874	0.005441599	8.787621e-05	0.00577531	0.005104874	-0.005441901	2.050682e-07	6781.573035240173
284	0.054510765	0.00025565625	0.054754138	0.05415434	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1420000	0.005446914	9.0426176e-05	0.005785034	0.0051056477	0.005446914	9.0426176e-05	0.005785034	0.0051056477	-0.005446739	2.0828578e-07	6808.879400014877
285	0.054671	0.00013796662	0.054844383	0.05446869	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1425000	0.005450373	8.6443855e-05	0.00575494	0.005156302	0.005450373	8.6443855e-05	0.00575494	0.005156302	-0.0054504178	2.0545663e-07	6836.678283691406
286	0.054570656	0.00025147665	0.054794353	0.054127052	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1430000	0.0054517873	8.5250795e-05	0.005796379	0.0051204604	0.0054517873	8.5250795e-05	0.005796379	0.0051204604	-0.005451958	2.0665492e-07	6864.195306777954
287	0.054401617	0.00032552477	0.054718945	0.053773236	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1435000	0.0054511204	8.4486914e-05	0.005730116	0.0051456676	0.0054511204	8.4486914e-05	0.005730116	0.0051456676	-0.005451254	2.043602e-07	6891.659582853317
288	0.054677665	0.0002351955	0.05494694	0.054282047	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1440000	0.0054519014	8.2819e-05	0.005737364	0.005166781	0.0054519014	8.2819e-05	0.005737364	0.005166781	-0.0054516876	2.0552382e-07	6919.427794456482
289	0.05481247	0.00019482785	0.05511822	0.054563902	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1445000	0.0054540285	8.559126e-05	0.0057804734	0.0051545426	0.0054540285	8.559126e-05	0.0057804734	0.0051545426	-0.005453845	2.0629759e-07	6947.237515211105
290	0.054555863	0.00021227016	0.05477166	0.054161377	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1450000	0.0054533524	8.456956e-05	0.0057367776	0.0051699355	0.0054533524	8.456956e-05	0.0057367776	0.0051699355	-0.0054530343	2.0607817e-07	6974.677308559418
291	0.0545127	0.00042762328	0.054982606	0.05392369	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1455000	0.0054526203	8.5412394e-05	0.005763343	0.005150627	0.0054526203	8.5412394e-05	0.005763343	0.005150627	-0.0054524117	2.0568245e-07	7002.208438158035
292	0.05437656	0.0002339661	0.054790467	0.054077595	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1460000	0.005451965	8.602034e-05	0.0057947966	0.0051457915	0.005451965	8.602034e-05	0.0057947966	0.0051457915	-0.0054520927	2.0495746e-07	7029.909517288208
293	0.054639775	0.0002225676	0.054901086	0.05435375	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1465000	0.0054588104	8.4161984e-05	0.005751102	0.0052092825	0.0054588104	8.4161984e-05	0.005751102	0.0052092825	-0.0054587456	2.0805187e-07	7057.557638883591
294	0.054546993	0.00022437715	0.054937523	0.054341342	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1470000	0.0054581226	8.299065e-05	0.0057833344	0.0051529	0.0054581226	8.299065e-05	0.0057833344	0.0051529	-0.0054581193	2.0283159e-07	7085.495095252991
295	0.054649282	0.00029649786	0.05496979	0.054243907	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1475000	0.0054615564	8.646285e-05	0.005821846	0.005125265	0.0054615564	8.646285e-05	0.005821846	0.005125265	-0.0054615038	2.0758026e-07	7113.638432741165
296	0.05475993	0.0001922435	0.054955754	0.054411132	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1480000	0.0054611256	8.661912e-05	0.00573819	0.005168157	0.0054611256	8.661912e-05	0.00573819	0.005168157	-0.005461323	2.0546452e-07	7141.506376981735
297	0.054593556	9.7803604e-05	0.05470776	0.054415267	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1485000	0.005459036	8.506935e-05	0.0057639494	0.005145957	0.005459036	8.506935e-05	0.0057639494	0.005145957	-0.0054591578	2.0237891e-07	7169.253155708313
298	0.05472657	0.00037436243	0.0552017	0.05406596	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1490000	0.0054594707	8.625485e-05	0.005761239	0.005146588	0.0054594707	8.625485e-05	0.005761239	0.005146588	-0.0054595643	2.0796455e-07	7197.162917613983
299	0.054675438	0.00013553696	0.054812282	0.05442506	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1495000	0.0054671173	8.487566e-05	0.0058087297	0.005150101	0.0054671173	8.487566e-05	0.0058087297	0.005150101	-0.0054670684	2.0637523e-07	7224.792036533356
300	0.05444839	0.00019788132	0.05472817	0.05421605	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1500000	0.005466448	8.6135835e-05	0.0058505656	0.005087426	0.005466448	8.6135835e-05	0.0058505656	0.005087426	-0.00546632	2.0588469e-07	7252.725628376007
301	0.054403234	0.00010491967	0.054573286	0.054267142	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1505000	0.0054640346	8.447157e-05	0.0057695764	0.0051359823	0.0054640346	8.447157e-05	0.0057695764	0.0051359823	-0.0054643503	2.05924e-07	7281.071614027023
302	0.054578286	0.00019415907	0.054745182	0.054217976	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1510000	0.0054666027	8.328445e-05	0.005730905	0.0051836306	0.0054666027	8.328445e-05	0.005730905	0.0051836306	-0.0054667043	2.0528576e-07	7309.00080871582
303	0.054546814	0.00022647806	0.054799814	0.05427496	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1515000	0.0054648006	8.365701e-05	0.0057714023	0.0051287296	0.0054648006	8.365701e-05	0.0057714023	0.0051287296	-0.005464658	2.0524469e-07	7336.811416387558
304	0.05448093	0.00025572578	0.054813873	0.054208584	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1520000	0.005465564	8.7344524e-05	0.0057414505	0.0051985965	0.005465564	8.7344524e-05	0.0057414505	0.0051985965	-0.005465645	2.081091e-07	7364.672069311142
305	0.05438707	0.0003004937	0.054879874	0.053950034	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1525000	0.0054630605	8.546815e-05	0.005824325	0.0051548085	0.0054630605	8.546815e-05	0.005824325	0.0051548085	-0.0054632686	2.0281603e-07	7392.995669126511
306	0.05449487	0.00036620794	0.05492558	0.05386245	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1530000	0.005458492	8.3629275e-05	0.005741706	0.0051629045	0.005458492	8.3629275e-05	0.005741706	0.0051629045	-0.0054585556	2.0437399e-07	7421.137279987335
307	0.054421104	0.00017567258	0.054674298	0.054135542	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1535000	0.00545646	8.1749014e-05	0.005749932	0.005193648	0.00545646	8.1749014e-05	0.005749932	0.005193648	-0.005456432	2.032335e-07	7449.000382423401
308	0.054566164	0.00022742891	0.054924097	0.054275602	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1540000	0.0054522646	8.806932e-05	0.0057772463	0.005116061	0.0054522646	8.806932e-05	0.0057772463	0.005116061	-0.0054520993	2.0600264e-07	7476.8779129981995
309	0.05454942	9.323701e-05	0.05469304	0.05441887	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1545000	0.0054486617	8.469861e-05	0.005783449	0.0050922586	0.0054486617	8.469861e-05	0.005783449	0.0050922586	-0.0054486636	2.041905e-07	7504.875861167908
310	0.054573953	0.00016274427	0.054785553	0.054334477	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1550000	0.005456466	8.715879e-05	0.0057673855	0.005183816	0.005456466	8.715879e-05	0.0057673855	0.005183816	-0.005456592	2.0862807e-07	7532.914047002792
311	0.054422278	0.00019804893	0.054710276	0.05415717	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1555000	0.0054600323	8.391197e-05	0.005743581	0.005134372	0.0054600323	8.391197e-05	0.005743581	0.005134372	-0.005460153	2.0423727e-07	7561.212936162949
312	0.05468727	0.00019519558	0.054938376	0.05435962	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1560000	0.0054604504	8.880715e-05	0.005809733	0.0051687565	0.0054604504	8.880715e-05	0.005809733	0.0051687565	-0.0054605	2.0514221e-07	7589.390867471695
313	0.05448798	0.00025776762	0.05484178	0.054053593	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1565000	0.0054567554	8.7889915e-05	0.0057794093	0.0051662507	0.0054567554	8.7889915e-05	0.0057794093	0.0051662507	-0.005456731	2.0608626e-07	7617.5564160346985
314	0.05481861	0.0003181012	0.055061072	0.054220084	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1570000	0.0054553463	8.556773e-05	0.0057850876	0.0051514073	0.0054553463	8.556773e-05	0.0057850876	0.0051514073	-0.0054551596	2.0384223e-07	7646.008350372314
315	0.054402642	0.00020435633	0.05468209	0.054054007	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1575000	0.005444862	8.515285e-05	0.0057343123	0.0051750443	0.005444862	8.515285e-05	0.0057343123	0.0051750443	-0.005444823	2.0467928e-07	7673.995841026306
316	0.054525793	0.0002831359	0.05494957	0.054063573	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1580000	0.005440943	8.7242246e-05	0.0057566306	0.0051436024	0.005440943	8.7242246e-05	0.0057566306	0.0051436024	-0.0054411157	2.0336674e-07	7702.318563699722
317	0.054558557	0.00030684174	0.05495161	0.054146804	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1585000	0.0054440335	8.7905e-05	0.005784203	0.0051350035	0.0054440335	8.7905e-05	0.005784203	0.0051350035	-0.0054443046	2.0642122e-07	7730.686248540878
318	0.05464824	0.00028574755	0.055117913	0.05433726	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1590000	0.00544525	8.57907e-05	0.0057622064	0.0051472425	0.00544525	8.57907e-05	0.0057622064	0.0051472425	-0.0054450687	2.067891e-07	7759.0061321258545
319	0.05446688	0.00029842532	0.054826207	0.053995773	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1595000	0.00545314	8.600049e-05	0.0057764235	0.005142792	0.00545314	8.600049e-05	0.0057764235	0.005142792	-0.0054531847	2.0724796e-07	7787.272869825363
320	0.05456348	0.00018889671	0.054876648	0.054349855	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1600000	0.0054527535	8.578617e-05	0.005783246	0.005128308	0.0054527535	8.578617e-05	0.005783246	0.005128308	-0.005452573	2.0402767e-07	7815.8004858493805
321	0.05450759	0.00029064028	0.05478684	0.053981025	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1605000	0.005441113	8.613435e-05	0.0057242042	0.0051467344	0.005441113	8.613435e-05	0.0057242042	0.0051467344	-0.0054408805	2.0349526e-07	7844.200722932816
322	0.05437647	0.00014984264	0.05453669	0.054140087	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1610000	0.0054460373	8.464361e-05	0.005719562	0.005167365	0.0054460373	8.464361e-05	0.005719562	0.005167365	-0.005446066	2.052421e-07	7872.683433294296
323	0.054546803	0.00022833077	0.05481194	0.054161854	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1615000	0.0054409276	8.476749e-05	0.0057758978	0.0051178243	0.0054409276	8.476749e-05	0.0057758978	0.0051178243	-0.00544113	2.0234883e-07	7900.9048755168915
324	0.05461829	0.00031505048	0.05509858	0.05418454	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1620000	0.0054436107	8.73554e-05	0.005769516	0.0051548784	0.0054436107	8.73554e-05	0.005769516	0.0051548784	-0.0054436605	2.0663059e-07	7929.308080911636
325	0.05441137	0.0002353004	0.054850228	0.05418328	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1625000	0.0054437364	8.406312e-05	0.0057528643	0.0051681176	0.0054437364	8.406312e-05	0.0057528643	0.0051681176	-0.0054439637	2.0464323e-07	7957.837106704712
326	0.054416515	0.00026568485	0.054784153	0.054100215	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1630000	0.005446641	8.563768e-05	0.005764684	0.0051173354	0.005446641	8.563768e-05	0.005764684	0.0051173354	-0.005446608	2.0566178e-07	7986.677450656891
327	0.054613084	0.00026409363	0.054995757	0.054335654	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1635000	0.0054493677	8.8496854e-05	0.005788287	0.005076521	0.0054493677	8.8496854e-05	0.005788287	0.005076521	-0.005449594	2.0644791e-07	8015.0436980724335
328	0.05479774	0.00031553395	0.055278517	0.05434118	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1640000	0.0054490245	8.260102e-05	0.0058560884	0.005123628	0.0054490245	8.260102e-05	0.0058560884	0.005123628	-0.005448923	2.0496417e-07	8043.387895584106
329	0.05450794	0.00018361682	0.054709293	0.054165866	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1645000	0.0054506077	8.372429e-05	0.005722157	0.005184046	0.0054506077	8.372429e-05	0.005722157	0.005184046	-0.0054503656	2.0400488e-07	8072.178960800171
330	0.054484468	0.00034638616	0.05491602	0.053947583	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1650000	0.005451176	8.699828e-05	0.005770692	0.005166174	0.005451176	8.699828e-05	0.005770692	0.005166174	-0.0054512597	2.0688502e-07	8100.946781158447
331	0.054454684	0.00021009945	0.054804314	0.054186564	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1655000	0.0054600337	8.65816e-05	0.0058267806	0.005123622	0.0054600337	8.65816e-05	0.0058267806	0.005123622	-0.005460113	2.072083e-07	8129.38531088829
332	0.054424696	0.00031184888	0.054752067	0.05398768	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1660000	0.0054601864	8.473059e-05	0.0057995217	0.005128485	0.0054601864	8.473059e-05	0.0057995217	0.005128485	-0.0054602837	2.0489674e-07	8158.134872913361
333	0.05454843	0.00027885984	0.055041973	0.05427579	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1665000	0.005461953	8.7397e-05	0.0057876995	0.005104121	0.005461953	8.7397e-05	0.0057876995	0.005104121	-0.005462165	2.0885747e-07	8186.984215497971
334	0.054400086	0.0001151411	0.05459818	0.054257825	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1670000	0.005468202	8.613932e-05	0.005775266	0.0051880684	0.005468202	8.613932e-05	0.005775266	0.0051880684	-0.005468304	2.0746366e-07	8215.431570768356
335	0.05448653	0.00014163507	0.054730505	0.054313708	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1675000	0.0054715322	8.5336804e-05	0.0057696956	0.0051565114	0.0054715322	8.5336804e-05	0.0057696956	0.0051565114	-0.005471337	2.0507285e-07	8244.062026262283
336	0.054782003	0.00010364803	0.05493139	0.054609958	0.054485105	3.7252903e-09	0.05448511	0.05448511	1000.0	1000.0	1680000	0.005469538	8.598048e-05	0.0057651424	0.0051564565	0.005469538	8.598048e-05	0.0057651424	0.0051564565	-0.0054697744	2.0640246e-07	8272.682616710663
