Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
66	57.936493	8.404347	74.99266	44.448315	200.0	28.286242	6.0547967	39.786797	10.377369	268000	8.381903e-09	24.20398	-0.009962472	-15.966779	6.5665407	0.015753014	0.22749999	4.0	829.6821203231812
67	65.73836	12.8793545	89.924484	39.47081	200.0	27.437902	3.9932685	36.528706	12.789518	272000	-2.6077032e-08	35.406548	-0.03611074	-22.919611	6.582899	0.014696408	0.23175	79.0	842.9065282344818
68	56.230064	16.125801	82.09065	19.798784	200.0	28.817257	5.0712647	38.072556	4.1185904	276000	-1.4901161e-08	48.01998	-0.016184732	-31.461514	6.5846767	0.0193648	0.208	10.0	855.772675037384
69	59.803123	14.701861	88.936844	16.041277	200.0	29.382133	4.93356	37.190056	11.247502	280000	0.0	31.88086	-0.018375307	-18.521467	6.5610943	0.015521556	0.19775	13.0	869.0155076980591
70	59.20501	16.004984	89.58554	29.906748	200.0	31.235258	4.6728578	42.01573	16.806784	284000	1.4901161e-08	44.24566	-0.035860084	-27.610939	6.5565715	0.01143904	0.20825	79.0	882.8434309959412
71	65.78518	14.363625	102.2986	38.49121	200.0	31.26116	4.030431	40.6936	16.89066	288000	1.6763806e-08	30.933174	-0.011262823	-16.95851	6.5378237	0.01585279	0.16625	4.0	896.3933894634247
72	63.51648	13.699309	84.77005	22.37615	200.0	30.335958	5.398471	40.31087	13.40839	292000	1.8626451e-08	30.95654	-0.039846454	-20.068275	6.506013	0.0148900505	0.2215	71.0	909.9521496295929
73	64.22194	17.044138	89.33898	34.61469	200.0	30.109133	5.3245153	39.021503	14.35667	296000	5.5879354e-09	33.144966	-0.03798926	-20.09756	6.4207287	0.014233394	0.225	79.0	924.0587933063507
74	72.055565	16.766024	99.73405	26.610992	200.0	32.509476	5.3823147	41.614258	17.006544	300000	1.44355e-08	42.70633	-0.031496726	-21.83099	6.3481507	0.012403503	0.18675	79.0	938.3065745830536
75	64.61482	14.903182	91.7379	26.838366	200.0	32.638054	5.714138	43.56154	15.609211	304000	6.519258e-09	33.026817	-0.02020251	-20.461452	6.371683	0.018084284	0.22025001	13.0	951.8188190460205
76	65.38528	14.970614	96.921455	37.80254	200.0	31.255707	4.277175	40.62585	17.68989	308000	-3.7252903e-09	33.781708	-0.029176377	-16.393402	6.3371153	0.015081612	0.22375	33.0	965.551539182663
77	71.901566	15.823346	104.465744	41.292953	200.0	31.259375	4.477853	41.939816	17.151518	312000	1.4901161e-08	48.785416	-0.020445988	-33.606846	6.2686663	0.015083898	0.19749999	15.0	978.904748916626
78	72.397354	16.895569	113.846054	40.21456	200.0	32.960358	5.2358313	44.59132	17.505753	316000	1.1175871e-08	55.056255	-0.036850713	-34.7911	6.2640224	0.013856184	0.22125	79.0	992.4269363880157
79	67.828316	22.640131	115.065636	16.746996	200.0	32.05341	5.680787	44.248817	15.976263	320000	0.0	47.919125	-0.023835596	-27.501495	6.2415824	0.01563212	0.179	23.0	1005.9998717308044
80	73.49123	16.17163	94.16253	34.53155	200.0	31.643496	6.107119	45.718464	8.960217	324000	-7.450581e-09	35.70075	-0.018306423	-23.28018	6.2065034	0.013699438	0.21125	10.0	1019.7944693565369
81	71.79828	15.484895	102.51018	34.093708	200.0	33.346233	7.4629407	47.247917	10.530047	328000	0.0	31.807758	-0.009021038	-19.98575	6.25397	0.017939132	0.17500001	5.0	1033.4457612037659
82	71.10057	15.728009	93.557076	30.205816	200.0	33.410164	5.911748	45.92908	15.071968	332000	7.450581e-09	43.89293	-0.020288553	-30.237877	6.281619	0.015620459	0.20025	13.0	1046.89062666893
83	76.560165	13.31787	108.55855	42.064983	200.0	34.077034	5.638297	46.49847	13.035203	336000	7.450581e-09	28.75847	-0.018613175	-17.664633	6.2518578	0.017389618	0.20075	11.0	1060.9363248348236
84	82.64735	17.816378	132.83571	54.80566	200.0	35.272495	5.9983854	47.40056	16.63605	340000	-7.450581e-09	58.088474	-0.017057545	-36.2544	6.191147	0.014335541	0.20075	11.0	1075.2156836986542
85	68.24411	23.053297	107.45282	13.057403	200.0	36.39653	8.125009	50.67813	12.750837	344000	-2.9802322e-08	41.89197	-0.038152657	-28.76831	6.2397285	0.013423635	0.20825	79.0	1089.3537137508392
86	70.71228	18.14994	98.41521	36.27296	200.0	34.803787	5.8975816	47.672356	19.83764	348000	-1.3038516e-08	34.71306	-0.02451508	-22.169903	6.169043	0.01580726	0.192	22.0	1102.8909270763397
87	77.80728	20.4046	110.02788	21.451365	200.0	33.742954	7.5858507	47.090263	11.353525	352000	1.6763806e-08	52.41252	-0.0071870275	-38.071823	6.1295686	0.014628811	0.1665	3.0	1116.1666193008423
88	72.84786	21.940197	99.05207	11.759561	200.0	33.554306	6.7116675	48.891163	12.239502	356000	-4.0978193e-08	38.99975	-0.037420146	-25.36142	6.149497	0.01441429	0.19375	79.0	1129.690144777298
89	78.82429	17.446732	105.61874	41.02467	200.0	37.530262	5.0305347	49.189075	22.121138	360000	-1.4901161e-08	36.67834	-0.022116743	-22.580416	6.100309	0.014497225	0.16775	20.0	1143.049638748169
90	78.04582	14.77009	110.6719	44.51876	200.0	37.108913	5.465037	50.208176	20.033295	364000	-2.2351742e-08	34.993942	-0.015893854	-21.974796	6.1327705	0.018742435	0.2535	10.0	1156.7127840518951
91	76.599846	17.20681	115.53853	41.72366	200.0	36.038868	5.8573074	46.798363	15.006119	368000	-7.450581e-09	39.099186	-0.01946504	-26.190006	6.150143	0.01672362	0.21700001	14.0	1170.5144171714783
92	79.37168	17.505743	105.04363	38.65168	200.0	35.52286	6.374625	48.405823	13.81932	372000	2.6077032e-08	35.709	-0.03448216	-22.58675	6.057987	0.014334857	0.20475	79.0	1184.4319393634796
93	81.59627	22.781559	124.78715	28.08507	200.0	38.385548	5.831759	50.52633	17.28187	376000	-1.4901161e-08	60.456352	-0.033124708	-34.3132	5.990472	0.011717679	0.1955	79.0	1198.0203354358673
94	86.71484	18.530188	118.564964	52.31215	200.0	39.254868	7.3637066	53.65913	15.626504	380000	-1.6763806e-08	61.8143	-0.016352693	-35.533737	5.97737	0.013721572	0.22174999	10.0	1211.9160468578339
95	79.20349	21.343988	111.39641	34.134502	200.0	38.225082	8.648315	52.61288	3.5808256	384000	1.21071935e-08	59.663208	-0.016895607	-40.114803	5.964398	0.019259954	0.21875	8.0	1225.2830262184143
96	70.33677	19.883562	91.450325	21.148092	200.0	34.2596	8.584298	55.927197	5.638789	388000	-2.9802322e-08	65.23712	-0.01979217	-50.212814	5.937336	0.017544271	0.2485	11.0	1238.7213912010193
97	86.31317	13.700411	103.330215	60.374355	200.0	36.879837	5.825944	53.88223	10.189338	392000	-2.0489097e-08	53.373314	-0.008607276	-36.89763	5.908898	0.015593615	0.1675	4.0	1252.2701621055603
98	85.64525	17.50905	113.36349	27.295668	200.0	38.637356	6.2614126	51.72565	16.98911	396000	3.7252903e-09	29.66487	-0.009834509	-20.352676	5.943222	0.015172591	0.1935	3.0	1265.722196817398
99	89.802475	19.058352	144.47519	50.248966	200.0	40.248734	6.194299	54.282032	19.301603	400000	1.4901161e-08	53.478867	-0.035545614	-34.559074	5.894526	0.014940943	0.21925	67.0	1279.7421016693115
100	89.546074	18.425741	123.42167	48.47236	200.0	40.167873	5.7573714	56.6242	23.027534	404000	1.6298145e-08	43.791435	-0.014989759	-27.760887	5.8934345	0.018057272	0.19299999	9.0	1293.5176527500153
101	84.73138	18.552027	108.047455	32.231365	200.0	40.86454	8.103149	58.74446	16.270655	408000	-2.9802322e-08	53.1102	-0.01243956	-43.708595	5.8511376	0.016615063	0.14875	7.0	1306.8641362190247
102	84.65629	25.08662	133.00464	38.637447	200.0	40.137894	7.1978865	55.999928	16.303934	412000	-1.8626451e-08	59.03724	-0.008757237	-40.435123	5.882265	0.0152944755	0.21325	3.0	1321.15358543396
103	73.58183	32.223377	137.7053	3.8033178	200.0	39.311455	11.552413	61.371277	5.00052	416000	1.8626451e-08	104.97284	-0.009246769	-73.1756	5.873664	0.014181985	0.1965	4.0	1335.3901960849762
104	73.130905	23.790731	102.497604	13.736764	200.0	34.29604	11.481533	58.341763	0.9453675	420000	2.3283064e-09	37.68493	-0.0148621	-27.56225	5.9020495	0.01807408	0.1975	10.0	1348.8720903396606
105	91.999535	14.768845	115.290215	56.892426	200.0	37.05583	5.1701107	50.33903	15.169427	424000	6.519258e-08	47.965767	-0.024837071	-36.16535	5.88225	0.01615513	0.20725	25.0	1362.4402134418488
106	81.2639	23.521736	127.274475	30.412663	200.0	37.500328	10.175811	55.238243	6.022218	428000	-3.7252903e-08	52.563896	-0.01965573	-32.39129	5.8322678	0.015491156	0.20725	15.0	1376.2217330932617
107	91.74008	20.444042	124.06355	45.78221	200.0	39.881687	7.309493	55.40535	11.416507	432000	2.6077032e-08	60.15096	-0.012812268	-42.01023	5.803647	0.017183814	0.21274999	9.0	1390.357323884964
108	87.40289	24.87628	134.8465	34.73723	200.0	42.665535	6.8598003	56.719852	21.241377	436000	1.4901161e-08	53.13246	-0.034537833	-33.230442	5.820696	0.013892855	0.2125	79.0	1404.557455778122
109	91.75586	14.976676	133.42007	65.312675	200.0	42.30594	7.442988	60.009598	17.734648	440000	2.2351742e-08	39.758034	-0.016900163	-21.733698	5.738145	0.013989797	0.18425	12.0	1418.2197608947754
110	94.97583	14.358662	126.77198	74.38626	200.0	41.648655	5.6511807	55.136497	25.066107	444000	-1.3969839e-08	37.591316	-0.017856184	-24.16294	5.787257	0.01526632	0.20899999	14.0	1432.3117156028748
111	86.91629	24.397186	123.139824	19.491348	200.0	42.99793	9.098708	60.47836	19.769773	448000	-2.9802322e-08	78.87656	-0.03341152	-51.371323	5.784348	0.013916521	0.22325	79.0	1446.3960285186768
112	89.446205	19.517513	120.23405	46.861927	200.0	41.465763	7.0482755	60.138565	17.841951	452000	-3.7252903e-09	46.695213	-0.037185654	-31.129452	5.696707	0.011717173	0.20925	79.0	1459.9381077289581
113	89.2379	17.780891	121.97015	51.974937	200.0	39.15875	8.321441	55.26769	9.5621395	456000	-1.1175871e-08	41.03897	-0.017866086	-28.253689	5.62102	0.017402241	0.20425001	9.0	1473.439071893692
114	97.12699	23.664387	135.82428	22.399525	200.0	43.083897	8.284636	57.876522	9.908158	460000	-4.656613e-08	49.75674	-0.012409696	-34.29024	5.6014194	0.01532035	0.169	8.0	1487.7600588798523
115	99.29285	24.159786	147.25208	21.04043	200.0	45.5314	8.616564	60.90452	4.0493727	464000	-1.4901161e-08	61.32013	-0.018399239	-42.339012	5.674794	0.016528971	0.2135	10.0	1501.9432640075684
116	99.11989	23.595844	145.28557	65.560555	200.0	47.912064	9.427503	65.829025	12.379129	468000	7.450581e-09	64.09694	-0.03404957	-36.815483	5.6500893	0.011184702	0.19775	79.0	1516.165375471115
117	89.1299	20.5055	120.58122	46.006786	200.0	43.563797	9.168248	64.36535	15.991977	472000	-1.1175871e-08	57.72664	-0.015279832	-38.93518	5.597707	0.016854728	0.19475001	8.0	1529.8127391338348
118	89.794266	21.548723	123.936356	31.158897	200.0	42.95603	9.210783	63.923115	0.8345855	476000	-1.7113052e-08	69.058586	-0.014267197	-44.871185	5.6258674	0.018189026	0.213	9.0	1543.6885418891907
119	88.76491	28.67459	123.44881	18.798508	200.0	40.30757	8.622316	58.9894	8.978386	480000	-3.7252903e-09	57.437134	-0.013762429	-29.427525	5.6200676	0.017379522	0.19749999	6.0	1557.2758679389954
120	96.20162	18.844015	135.73218	57.903545	200.0	44.489887	7.4211946	61.234253	23.606657	484000	-1.1175871e-08	45.655712	-0.033211567	-27.488739	5.6016765	0.0075852624	0.20125	79.0	1571.6961119174957
121	94.39827	20.114666	146.68411	46.540543	200.0	43.697422	7.785096	61.249855	16.354548	488000	-3.3527613e-08	40.05217	-0.015734058	-24.695381	5.5373073	0.015717505	0.18375	8.0	1585.5050868988037
122	90.58159	24.659044	118.814156	10.129529	200.0	43.370384	9.402705	62.623043	4.1222463	492000	-7.450581e-09	44.85135	-0.017775834	-32.64865	5.5940504	0.016656997	0.1785	11.0	1599.311642408371
123	93.33897	20.657001	132.3072	37.24112	200.0	43.269657	6.5787563	59.073296	22.002382	496000	3.7252903e-08	42.43062	-0.010531291	-30.361345	5.5692472	0.015468471	0.17175001	5.0	1613.3540217876434
124	92.341095	22.209051	150.13661	48.672268	200.0	45.60685	6.4134717	60.044205	23.09488	500000	1.4901161e-08	71.92769	-0.016368315	-46.761246	5.460489	0.015099405	0.22049999	16.0	1627.6418080329895
