Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
36	1.293972	1.0809121	3.1440012	0.40885398	1000.0	0.11277762	0.2707343	1.803514	-1.1073923	148000	2.6702882e-08	0.047569625	-0.005707836	-0.03142321	7.868527	0.020093892	0.26275	3.0	135.179692029953
37	0.23180124	0.15596269	0.40510547	0.060603715	1000.0	0.12250418	0.20482449	1.3240126	-0.46074212	152000	-1.9073486e-08	0.04418159	-0.030683052	-0.040560115	7.8634725	0.0049456786	0.211	79.0	138.72861862182617
38	0.39355826	0.27803704	0.7422551	0.029789759	1000.0	0.053774323	0.14919737	0.79592437	-0.74673665	156000	1.9073486e-08	0.018444546	-0.029224182	-0.013719632	7.825817	0.009546633	0.24025	79.0	142.21700954437256
39	2.2584138	1.3785454	4.5636506	1.1142403	1000.0	0.09528508	0.20168799	1.2404258	-0.26632264	160000	-2.2411346e-08	0.10848545	-0.011049359	-0.05412962	7.7175703	0.019119894	0.14775	6.0	145.5802447795868
40	0.8135976	0.8903088	2.343398	0.1699566	1000.0	0.23197505	0.29566476	1.445756	-0.021813422	164000	-2.861023e-09	0.09469072	-0.029795049	-0.077524416	7.72	0.01051528	0.19525	79.0	149.2763454914093
41	6.3220196	8.638571	21.11737	0.08924965	1000.0	0.07717201	0.17210966	1.3569639	-0.61896384	168000	-2.2888184e-08	3.903368	-0.010237601	-3.7430832	7.659288	0.017628962	0.14525	9.0	153.0876429080963
42	0.96421593	0.959261	2.4356725	0.063615896	1000.0	0.32007363	0.9959902	7.8197923	-3.36261	172000	1.1444092e-08	0.8499189	-0.014910583	-0.83564985	7.6553526	0.018903704	0.22875	10.0	156.57625150680542
43	2.6817188	3.579311	8.867854	0.316499	1000.0	0.06859647	0.14372991	1.0747739	-0.5052248	176000	1.5974045e-08	0.6559965	-0.0084254	-0.44753373	7.708187	0.016142352	0.15325	7.0	160.01828789710999
44	4.1030817	1.3436512	5.601964	2.2326617	1000.0	0.4185251	1.0967691	8.675464	-1.1859733	180000	1.0490417e-08	0.61711013	-0.015049922	-0.57246953	7.6768117	0.017842049	0.27925	11.0	163.52754282951355
45	2.700029	2.10939	6.2457886	0.73805183	1000.0	0.65585375	1.4827932	9.854214	-0.030127227	184000	7.629395e-09	2.0213466	-0.025243953	-1.9180478	7.667718	-0.0025198096	0.1955	79.0	167.07249546051025
46	4.5191894	2.5936737	7.8534594	1.6390475	1000.0	0.2857911	0.51907134	3.0036006	-1.0410062	188000	-3.242493e-08	0.44928935	-0.01380159	-0.2909456	7.6842613	0.01752699	0.19	11.0	170.64209270477295
47	3.4477715	1.5611346	5.8313656	1.4590132	1000.0	0.5528761	1.1004875	5.680334	-0.124507844	192000	5.722046e-09	0.4793556	-0.030552415	-0.3900029	7.6765437	0.002098031	0.22175	79.0	174.56277680397034
48	5.4372067	5.402375	14.473282	0.19343434	1000.0	0.7163253	1.2198131	5.214709	-1.313664	196000	2.0980835e-08	3.085957	-0.031071145	-2.4911022	7.651293	0.012209226	0.23925	79.0	178.58479070663452
49	1.1643189	0.45772544	1.7022511	0.4407724	1000.0	0.54001486	1.0099044	6.595438	-0.055419907	200000	7.629395e-09	1.0917397	-0.032915063	-1.0688795	7.6333833	0.005718813	0.19225	79.0	182.38297319412231
50	5.9108033	2.835994	8.84914	1.2390584	1000.0	0.04635454	0.34915626	1.8775468	-1.0886385	204000	0.0	1.4000552	-0.015264328	-1.1506735	7.660746	0.016705137	0.18775	10.0	186.00674700737
51	2.3007996	0.48648703	2.6130893	1.4589033	1000.0	0.4942567	0.74226004	3.7796109	-0.10765905	208000	-3.8146974e-09	0.5363328	-0.013441881	-0.4865888	7.682197	0.017719625	0.1745	7.0	189.75020217895508
52	4.330216	2.9068563	8.875861	1.5319327	1000.0	0.31513393	0.4715253	3.758989	-0.118939586	212000	3.8146974e-09	0.8537595	-0.016576989	-0.7123505	7.611274	0.016414944	0.20275	14.0	193.4767189025879
53	4.9324226	2.2341423	6.6502223	1.0945169	1000.0	0.26347008	0.6209692	3.7043424	-1.5928785	216000	1.1444092e-08	1.0288341	-0.008968517	-0.80020756	7.690235	0.018542282	0.27975	3.0	197.0335853099823
54	2.0691814	0.9087029	3.0736854	0.5966604	1000.0	0.49341813	0.86257076	3.024602	-1.3968645	220000	-9.536743e-09	0.5293782	-0.010105071	-0.48413625	7.6107736	0.015228301	0.23325	3.0	200.43426990509033
55	4.5235662	3.2876651	9.496868	0.3216248	1000.0	0.23245712	0.31308708	2.1635377	-0.18723291	224000	4.2915346e-08	0.62598795	-0.011738073	-0.39219034	7.6299148	0.019488411	0.2045	9.0	204.17998576164246
56	3.5914502	3.67313	9.072552	0.0688799	1000.0	0.54995686	0.96031666	5.1192107	-0.53053534	228000	5.722046e-09	0.61545783	-0.031301364	-0.55079055	7.646957	0.009161419	0.233	79.0	208.06801056861877
57	1.1880554	0.64019877	1.7318025	0.14568467	1000.0	0.2396673	0.48082894	6.2772527	-0.36485788	232000	5.722046e-09	0.20215613	-0.010789358	-0.16599429	7.55387	0.013937157	0.188	4.0	211.80969190597534
58	6.5296917	3.1290095	10.032706	1.4670784	1000.0	0.28921548	0.9034061	6.6714873	-0.040862523	236000	2.3841858e-08	1.599767	-0.013477062	-0.8996926	7.572074	0.016568534	0.1915	9.0	215.18185305595398
59	5.3618045	4.150903	10.139715	0.6106363	1000.0	0.4294398	0.59297866	2.470806	-1.3154793	240000	1.7166137e-08	1.0600636	-0.011317344	-0.64640397	7.49853	0.018834088	0.25825	11.0	218.89134192466736
60	4.947071	6.010899	15.166316	0.2921648	1000.0	0.38295978	0.524776	2.9513443	-1.3000481	244000	-2.861023e-09	2.0028818	-0.005578929	-1.679679	7.510504	0.019681074	0.249	3.0	222.56740355491638
61	8.322389	9.325867	24.299582	1.8555741	1000.0	0.70430535	1.2225533	7.045868	-2.3409631	248000	4.196167e-08	2.7701674	-0.016921679	-2.4899008	7.5431943	0.015692918	0.21975	17.0	226.0108687877655
62	9.380301	7.653982	21.921833	2.8505747	1000.0	1.83669	3.6208267	15.1951275	0.0374678	252000	1.9073487e-09	10.371974	-0.01738773	-8.453902	7.53692	0.018380255	0.16075	8.0	229.41916131973267
63	2.922657	2.042658	6.1852093	0.9958365	1000.0	0.9968863	1.5205929	9.267231	0.09003197	256000	-1.4305115e-09	2.5290523	-0.015928628	-2.4269135	7.555926	0.015383786	0.21225	12.0	232.94783449172974
64	1.9226959	1.3283608	3.3032181	0.46337968	1000.0	0.2683498	0.38155103	2.7851245	-0.15876065	260000	-3.8146974e-09	0.10720216	-0.0067340797	-0.07475895	7.4906173	0.018624356	0.2135	3.0	236.60402154922485
65	0.48117134	0.35411918	0.89785224	0.06350009	1000.0	0.14687589	0.2794403	2.3047154	-1.4752201	264000	-3.242493e-08	0.07867714	-0.0041888426	-0.06641796	7.5447116	0.017024223	0.2475	3.0	239.97979307174683
66	1.8976808	1.846123	5.0668736	0.4974836	1000.0	0.08834979	0.17821667	1.9136692	-0.57422274	268000	-2.861023e-09	0.25912628	-0.004485171	-0.14177604	7.471789	0.019148042	0.23675	3.0	243.49276685714722
67	0.8818638	1.0725317	2.7121232	0.09595531	1000.0	0.16641672	0.26110408	1.5539573	0.01934158	272000	-4.7683715e-09	0.090303145	-0.025178926	-0.07097617	7.5560293	0.010674782	0.195	79.0	247.2882981300354
68	0.7043606	0.37274107	1.1679617	0.14688668	1000.0	0.11536607	0.2306352	1.6624742	-0.71313196	276000	-3.33786e-08	0.031130865	-0.01879387	-0.024111414	7.568202	0.016413812	0.271	17.0	251.65787148475647
69	0.63529843	0.61614704	1.6378672	0.102699384	1000.0	0.05184958	0.10454443	0.7672651	-0.4842489	280000	0.0	0.015519839	-0.012355346	-0.007308322	7.466998	0.018615853	0.22275	9.0	255.22548627853394
70	0.35751948	0.40402523	1.0459574	0.053470097	1000.0	0.061114058	0.11606267	1.1463493	-0.2866911	284000	-3.8146972e-08	0.018041035	-0.03370761	-0.014232236	7.536931	0.009934834	0.29625	79.0	259.01864290237427
71	0.30143806	0.14379632	0.4470184	0.0650205	1000.0	0.02682052	0.14423172	0.7774375	-1.0045705	288000	2.3841857e-09	0.016579082	-0.011632998	-0.014638814	7.462526	0.020998532	0.26975	8.0	262.6098563671112
