# {"t_start": 1545431934.8073049, "env_id": null} 
r,l,t
645.801596,1000,1177.491952
488.413761,1000,1178.63223
566.766127,1000,1179.794761
583.072639,1000,1180.956836
642.67813,1000,1182.137513
762.943544,1000,1183.350436
952.809001,1000,1184.614829
748.462339,1000,1185.815931
563.780906,1000,1186.931056
1035.335809,1000,1188.181007
1211.539448,1000,1189.46722
1169.233018,1000,1190.744958
338.960111,1000,1191.895012
497.153579,1000,1193.117951
461.482808,1000,1194.278147
794.972258,1000,1195.526982
549.981378,1000,1196.69873
575.143737,1000,1197.871331
740.327732,1000,1199.079251
693.967593,1000,1200.320473
582.536013,1000,1201.490571
547.458986,1000,1202.644451
507.001311,1000,1203.767195
538.843948,1000,1204.960244
1295.766105,1000,1206.266031
574.503411,1000,1207.438653
254.317814,1000,1208.60655
629.040935,1000,1209.787306
546.20035,1000,1210.94535
568.801894,1000,1212.04792
528.178833,1000,1213.178781
564.315537,1000,1214.294298
851.809169,1000,1215.482984
490.980606,1000,1216.602716
563.755671,1000,1217.743574
1037.111782,1000,1219.001869
538.490776,1000,1220.161415
234.305538,1000,1221.283728
611.839701,1000,1222.534674
658.744118,1000,1223.743834
173.984898,1000,1224.867684
874.974654,1000,1226.113378
778.046645,1000,1227.361845
543.858738,1000,1228.548016
1181.010897,1000,1229.772174
591.210934,1000,1230.945543
825.818658,1000,1232.191331
569.867421,1000,1233.37963
438.421227,1000,1234.511446
617.413784,1000,1235.653066
523.491372,1000,1236.847717
599.275164,1000,1238.046462
611.618284,1000,1239.186863
265.036187,1000,1240.321483
583.119873,1000,1241.449871
615.342535,1000,1242.624403
503.878254,1000,1243.783119
456.81738,1000,1244.932554
526.095661,1000,1246.131552
597.779285,1000,1247.299522
1050.778889,1000,1248.619036
939.792593,1000,1249.864937
802.738212,1000,1251.064984
809.476476,1000,1252.337506
844.581321,1000,1253.539737
819.278281,1000,1254.78342
634.73284,1000,1256.005543
565.108635,1000,1257.154204
783.844788,1000,1258.383224
159.120048,1000,1259.525581
765.419543,1000,1260.792985
533.630047,1000,1261.880988
506.864692,1000,1263.02535
214.189678,1000,1264.166665
820.436952,1000,1265.406986
513.018463,1000,1266.51117
705.355011,1000,1267.701992
544.419277,1000,1268.809826
301.773612,1000,1269.948092
521.653854,1000,1271.071595
137.449536,1000,1272.168949
457.572449,1000,1273.351384
577.750084,1000,1274.468879
479.117082,1000,1275.625428
595.589297,1000,1276.798807
690.157648,1000,1278.011581
578.095665,1000,1279.142084
545.802867,1000,1280.24319
531.37157,1000,1281.36672
571.962587,1000,1282.494669
548.637417,1000,1283.625617
138.096423,1000,1284.692002
577.740395,1000,1285.786572
696.106002,1000,1286.973087
565.20038,1000,1288.076223
558.198616,1000,1289.176506
584.182226,1000,1290.286597
589.650463,1000,1291.380159
539.770843,1000,1292.465006
530.147658,1000,1293.55495
583.349528,1000,1294.707485
558.175926,1000,1295.818246
578.60741,1000,1296.931609
545.91984,1000,1298.066345
828.326117,1000,1299.313878
589.977262,1000,1300.445211
387.295611,1000,1301.648442
436.855331,1000,1302.815395
370.980226,1000,1303.95026
518.074152,1000,1305.127482
587.366063,1000,1306.252357
630.608858,1000,1307.366816
629.205134,1000,1308.504128
579.255798,1000,1309.659816
620.660101,1000,1310.82483
333.327253,1000,1311.937626
589.389391,1000,1313.094612
527.759035,1000,1314.245951
563.046924,1000,1315.410779
409.568627,1000,1316.554349
32.79084,1000,1317.659974
547.479947,1000,1318.805737
429.75015,1000,1319.953127
529.147855,1000,1321.085157
501.421653,1000,1322.227832
358.74996,1000,1323.348486
488.825708,1000,1324.532181
400.601489,1000,1325.671233
139.070278,1000,1326.804464
359.314416,1000,1327.929146
444.197333,1000,1329.019651
82.988643,1000,1330.086403
332.129484,1000,1331.224115
653.566631,1000,1332.378489
755.848567,1000,1333.598149
795.761978,1000,1334.790452
487.213189,1000,1335.96856
208.27072,1000,1337.091004
619.467185,1000,1338.274338
434.915149,1000,1339.412312
297.083596,1000,1340.530627
336.431901,1000,1341.642325
773.722463,1000,1342.777684
472.908335,1000,1343.881726
528.39536,1000,1345.004427
585.754448,1000,1346.126985
1127.106575,1000,1347.387574
574.542345,1000,1348.512432
560.392802,1000,1349.634905
561.45046,1000,1350.739143
512.796482,1000,1351.85282
464.940028,1000,1352.959926
544.804874,1000,1354.11318
597.228788,1000,1355.224511
546.032258,1000,1356.357594
562.094807,1000,1357.470641
549.577302,1000,1358.598938
567.795882,1000,1359.761055
901.966716,1000,1360.963298
416.886067,1000,1362.101262
578.709148,1000,1363.266887
242.611807,1000,1364.406346
565.830671,1000,1365.515731
185.376347,1000,1366.648637
681.569361,1000,1367.792547
574.680038,1000,1368.935566
500.281089,1000,1370.050338
577.957384,1000,1371.164469
608.12629,1000,1372.329734
524.581777,1000,1373.477211
78.229153,1000,1374.594347
561.633112,1000,1375.696169
524.747059,1000,1376.814139
350.492616,1000,1377.948467
658.681667,1000,1379.071507
581.635856,1000,1380.207463
384.405538,1000,1381.325987
548.185526,1000,1382.467315
609.755648,1000,1383.604989
552.723602,1000,1384.717504
115.711473,1000,1385.805375
135.943694,1000,1386.900016
159.580108,1000,1388.066588
475.111444,1000,1389.425158
222.951014,1000,1390.732463
141.305217,1000,1392.09032
522.040704,1000,1393.449492
446.135868,1000,1394.827385
43.508136,1000,1396.159959
467.540152,1000,1397.623227
330.289405,1000,1398.94296
296.819064,1000,1400.170379
498.275224,1000,1401.331778
479.047317,1000,1402.459439
483.096334,1000,1403.593413
502.574148,1000,1404.712825
367.266535,1000,1405.867496
354.468493,1000,1407.032122
429.911289,1000,1408.176109
843.743865,1000,1409.413318
1074.901706,1000,1410.691464
514.7554,1000,1411.848786
226.871275,1000,1412.977997
502.762594,1000,1414.109614
342.778818,1000,1415.254572
828.939427,1000,1416.476587
220.02966,1000,1417.5962
509.059336,1000,1418.685012
294.914998,1000,1419.792091
140.739109,1000,1420.91046
532.984683,1000,1422.0453
561.030019,1000,1423.213539
580.500862,1000,1424.339251
500.228704,1000,1425.460016
496.717169,1000,1426.563744
538.800148,1000,1427.719746
502.008278,1000,1428.85022
509.538484,1000,1429.979628
140.873906,1000,1431.120742
409.244982,1000,1432.24291
37.20009,1000,1433.357151
216.080319,1000,1434.501326
88.981058,1000,1435.596917
449.058261,1000,1436.757375
454.614612,1000,1437.891704
442.005959,1000,1438.997107
424.744939,1000,1440.140767
449.967973,1000,1441.288124
438.496355,1000,1442.414331
437.13173,1000,1443.567433
175.970941,1000,1444.666407
421.148088,1000,1445.803389
420.622731,1000,1446.944427
626.625847,1000,1448.150981
196.918446,1000,1449.261032
379.723307,1000,1450.383484
421.554042,1000,1451.528334
415.195826,1000,1452.673724
422.660081,1000,1453.778898
411.326868,1000,1454.920959
426.622907,1000,1456.087262
445.620083,1000,1457.2597
353.504399,1000,1458.410533
745.186944,1000,1459.625161
422.151676,1000,1460.804604
369.708153,1000,1461.900239
134.629778,1000,1462.984007
424.629197,1000,1464.115229
337.997364,1000,1465.253878
424.633558,1000,1466.379733
451.998631,1000,1467.544769
426.272597,1000,1468.676043
415.275092,1000,1469.815634
433.525215,1000,1470.949324
449.011521,1000,1472.102113
384.863005,1000,1473.227712
336.330562,1000,1474.389767
129.086393,1000,1475.49825
244.570341,1000,1476.601928
436.904503,1000,1477.733687
426.232031,1000,1478.850354
259.624475,1000,1479.961012
166.107468,1000,1481.050953
441.82976,1000,1482.215522
184.187934,1000,1483.312799
101.256332,1000,1484.452311
397.122678,1000,1485.555628
207.565376,1000,1486.647809
177.288292,1000,1487.744707
161.428095,1000,1488.861352
431.025868,1000,1490.018755
445.977442,1000,1491.193449
407.126297,1000,1492.375068
417.863107,1000,1493.490877
438.913134,1000,1494.63514
127.162255,1000,1495.760643
442.864333,1000,1496.939812
368.904937,1000,1498.112301
360.567936,1000,1499.258041
433.377831,1000,1500.419748
209.280809,1000,1501.53264
417.694944,1000,1502.683024
438.527576,1000,1503.875325
382.782339,1000,1505.035738
396.596472,1000,1506.222854
387.160982,1000,1507.342943
181.379587,1000,1508.490005
407.21223,1000,1509.662845
118.019739,1000,1510.800842
307.964769,1000,1511.948624
377.569095,1000,1513.135277
404.614565,1000,1514.343347
417.683676,1000,1515.545767
406.00151,1000,1516.709397
422.835861,1000,1517.90051
306.154561,1000,1519.085903
416.248104,1000,1520.211093
388.588763,1000,1521.365265
371.30376,1000,1522.523183
387.632365,1000,1523.702001
149.554786,1000,1524.8573
398.297177,1000,1526.080534
254.694524,1000,1527.245209
377.262424,1000,1528.458837
337.916669,1000,1529.633308
389.104762,1000,1530.841982
389.156184,1000,1532.043042
380.28608,1000,1533.287405
395.380699,1000,1534.454693
375.073694,1000,1535.685543
391.246288,1000,1536.91853
391.837214,1000,1538.112264
368.948053,1000,1539.372712
384.267418,1000,1540.632968
387.476665,1000,1541.853953
397.665925,1000,1543.092774
295.934116,1000,1544.285724
412.89039,1000,1545.514402
232.66301,1000,1546.690158
221.674867,1000,1547.865629
408.431599,1000,1549.055488
355.708906,1000,1550.23964
398.324317,1000,1551.404418
392.930921,1000,1552.620691
425.038167,1000,1553.801543
382.174693,1000,1555.018091
412.977679,1000,1556.218449
415.781541,1000,1557.387007
290.32283,1000,1558.544306
380.199078,1000,1559.753718
424.37357,1000,1560.903038
263.278554,1000,1562.102973
374.48379,1000,1563.22829
286.894891,1000,1564.408925
261.218697,1000,1565.5697
70.718805,1000,1566.686095
169.794177,1000,1567.77847
234.266556,1000,1568.926399
408.237286,1000,1570.095268
104.07427,1000,1571.208955
427.907763,1000,1572.375237
189.754624,1000,1573.510759
416.684987,1000,1574.712947
311.532816,1000,1575.870842
383.497197,1000,1577.076984
338.435095,1000,1578.32041
396.452053,1000,1579.544745
417.606093,1000,1580.768144
388.307478,1000,1581.932663
379.618205,1000,1583.135514
346.190174,1000,1584.341278
289.208884,1000,1585.51381
341.743251,1000,1586.704526
90.230928,1000,1587.841621
279.745202,1000,1589.021587
303.341045,1000,1590.186909
286.042263,1000,1591.381837
357.301352,1000,1592.608306
290.268331,1000,1593.824005
358.904061,1000,1595.040928
364.770173,1000,1596.208955
300.46665,1000,1597.418709
331.097901,1000,1598.612813
77.133634,1000,1599.722981
410.196658,1000,1600.936997
382.695871,1000,1602.129591
393.321751,1000,1603.371034
374.671129,1000,1604.614806
369.135964,1000,1605.863919
395.849292,1000,1607.131714
349.640284,1000,1608.353003
373.742572,1000,1609.587752
391.846896,1000,1610.837001
342.066433,1000,1612.111419
350.128016,1000,1613.350029
351.674969,1000,1614.576829
340.959206,1000,1615.815788
349.190667,1000,1617.072589
350.212009,1000,1618.353652
330.303456,1000,1619.554407
355.859334,1000,1620.775649
353.811596,1000,1622.018677
375.342733,1000,1623.252026
345.484968,1000,1624.46254
329.407475,1000,1625.64558
315.062277,1000,1626.832891
341.658348,1000,1628.062128
329.885267,1000,1629.228152
273.986898,1000,1630.369254
311.996078,1000,1631.574478
319.831768,1000,1632.820309
310.739511,1000,1634.030501
308.019363,1000,1635.280586
343.896423,1000,1636.534471
333.234038,1000,1637.742597
327.873261,1000,1638.954623
307.696395,1000,1640.183095
291.973541,1000,1641.348027
230.084655,1000,1642.546908
297.373822,1000,1643.776806
273.152796,1000,1644.956466
283.4703,1000,1646.12173
184.300154,1000,1647.323089
219.462354,1000,1648.533034
142.047267,1000,1649.739152
283.276924,1000,1650.939675
72.95471,1000,1652.197229
220.443787,1000,1653.352139
260.155646,1000,1654.538753
100.15255,1000,1655.721076
203.353069,1000,1656.877493
460.221489,1000,1658.052966
167.32876,1000,1659.231473
214.947208,1000,1660.43311
263.279131,1000,1661.620743
121.481256,1000,1662.874215
218.515054,1000,1664.044306
181.378415,1000,1665.219721
135.13471,1000,1666.413636
57.144354,1000,1667.577139
113.558955,1000,1668.779307
71.358787,1000,1670.00048
125.649966,1000,1671.19486
243.394906,1000,1672.374378
147.930378,1000,1673.581086
197.116847,1000,1674.703623
190.29828,1000,1675.927121
159.892085,1000,1677.107914
190.64784,1000,1678.275898
224.49735,1000,1679.4587
233.472621,1000,1680.641962
225.48587,1000,1681.791983
296.998692,1000,1683.01449
231.462618,1000,1684.142869
270.520652,1000,1685.339876
147.395857,1000,1686.460593
183.043191,1000,1687.589954
316.930586,1000,1688.772286
279.948396,1000,1689.932438
312.253142,1000,1691.097223
259.60086,1000,1692.2864
170.92363,1000,1693.390955
259.69361,1000,1694.546865
335.424172,1000,1695.753708
288.872397,1000,1696.932165
325.414724,1000,1698.064474
144.528526,1000,1699.213123
160.591685,1000,1700.314963
67.45326,1000,1701.419564
288.292831,1000,1702.612341
421.069874,1000,1703.853368
277.974771,1000,1705.022325
193.833619,1000,1706.201842
257.233965,1000,1707.350748
398.809252,1000,1708.546934
407.050224,1000,1709.758749
397.77733,1000,1710.958089
141.225662,1000,1712.099163
100.358698,1000,1713.205634
399.628098,1000,1714.418904
399.863091,1000,1715.623171
383.090605,1000,1716.824382
409.354991,1000,1718.034507
398.957284,1000,1719.231582
421.43767,1000,1720.391631
127.461369,1000,1721.546827
423.905266,1000,1722.734461
404.770112,1000,1723.926948
88.081513,1000,1725.023085
402.477141,1000,1726.215422
426.474626,1000,1727.396562
374.492778,1000,1728.562377
331.175894,1000,1729.746669
418.931202,1000,1730.934347
201.26715,1000,1732.061408
230.732685,1000,1733.200471
240.099948,1000,1734.34997
224.620751,1000,1735.471634
255.987995,1000,1736.552328
117.25986,1000,1737.679491
407.909652,1000,1738.814956
422.103855,1000,1739.972587
297.049848,1000,1741.083474
132.14583,1000,1742.19972
399.53228,1000,1743.326588
416.108192,1000,1744.47161
377.081393,1000,1745.60723
279.327917,1000,1746.754584
164.143224,1000,1747.850004
394.134033,1000,1749.007176
296.403375,1000,1750.126946
363.641941,1000,1751.268593
426.947636,1000,1752.403471
391.052005,1000,1753.549704
430.404043,1000,1754.690734
433.607098,1000,1755.906019
419.982653,1000,1757.05974
426.316239,1000,1758.250538
432.332151,1000,1759.403313
93.549366,1000,1760.519949
370.820394,1000,1761.652592
193.257657,1000,1762.774318
435.225298,1000,1763.9214
429.89693,1000,1765.070712
447.017663,1000,1766.269894
429.259995,1000,1767.43685
487.830364,1000,1768.615869
399.184797,1000,1769.76252
282.617317,1000,1770.878959
554.82558,1000,1772.043262
138.063684,1000,1773.154635
512.41702,1000,1774.318131
373.529944,1000,1775.475985
482.230681,1000,1776.642841
501.592671,1000,1777.82878
496.551409,1000,1778.995394
74.271042,1000,1780.10574
173.298207,1000,1781.233159
276.991588,1000,1782.353943
435.025966,1000,1783.47576
160.124736,1000,1784.599954
397.391694,1000,1785.736362
398.000233,1000,1786.866713
375.941979,1000,1788.012542
387.509776,1000,1789.143789
429.025655,1000,1790.265565
404.235474,1000,1791.390432
414.712412,1000,1792.499377
385.569315,1000,1793.625708
400.7855,1000,1794.758823
376.553307,1000,1795.87595
402.46685,1000,1796.983022
378.574662,1000,1798.090519
410.985093,1000,1799.18886
369.996975,1000,1800.293582
389.269544,1000,1801.395621
366.233946,1000,1802.52871
389.227936,1000,1803.663165
402.912154,1000,1804.790164
394.029513,1000,1805.889489
383.107713,1000,1807.003983
371.696267,1000,1808.13434
397.981454,1000,1809.229906
383.998774,1000,1810.343548
203.541359,1000,1811.483017
401.742757,1000,1812.574835
385.829188,1000,1813.709874
376.513514,1000,1814.846546
368.879246,1000,1815.956828
335.771371,1000,1817.071652
350.19469,1000,1818.163716
364.429464,1000,1819.27091
390.066015,1000,1820.424084
405.871182,1000,1821.529499
197.490981,1000,1822.639478
336.464776,1000,1823.746232
352.598134,1000,1824.862089
412.20027,1000,1825.970736
441.196711,1000,1827.095577
427.574332,1000,1828.241509
307.940846,1000,1829.377817
388.410796,1000,1830.500686
420.495684,1000,1831.647279
427.384598,1000,1832.788399
316.168122,1000,1833.905659
238.076375,1000,1835.019571
268.160701,1000,1836.157205
301.317818,1000,1837.26763
357.732562,1000,1838.407245
330.098001,1000,1839.54368
157.774324,1000,1840.67746
388.431724,1000,1841.775754
277.52683,1000,1842.876675
427.160253,1000,1844.038624
440.062109,1000,1845.135983
408.037507,1000,1846.249964
430.563808,1000,1847.375974
303.635306,1000,1848.462516
462.711381,1000,1849.551104
278.379062,1000,1850.622843
196.831492,1000,1851.725734
396.908772,1000,1852.821784
423.709554,1000,1853.895739
458.480266,1000,1855.024971
399.757477,1000,1856.179419
456.661088,1000,1857.296001
103.978889,1000,1858.403771
182.305212,1000,1859.508107
113.577874,1000,1860.559103
229.065125,1000,1861.644468
56.511472,1000,1862.778511
233.300849,1000,1863.884041
420.556999,1000,1865.036389
138.275039,1000,1866.134317
45.768316,1000,1867.221159
100.560885,1000,1868.333621
134.951988,1000,1869.43898
123.917177,1000,1870.543966
67.352713,1000,1871.632098
512.8417,1000,1872.793946
276.447075,1000,1873.933549
284.572045,1000,1875.059839
431.798238,1000,1876.192905
316.267417,1000,1877.327656
501.407458,1000,1878.499944
197.202776,1000,1879.569293
435.998631,1000,1880.653013
470.489886,1000,1881.782416
424.061321,1000,1882.926838
441.176026,1000,1884.023673
450.154875,1000,1885.162297
93.767635,1000,1886.256267
117.374785,1000,1887.37896
450.485359,1000,1888.520792
147.828652,1000,1889.631615
473.133271,1000,1890.798547
450.915802,1000,1891.890037
266.448257,1000,1893.009562
456.515661,1000,1894.16974
429.065688,1000,1895.301918
482.759084,1000,1896.425553
324.67275,1000,1897.571956
596.061133,1000,1898.755309
458.32781,1000,1899.917555
468.034182,1000,1901.091865
461.001391,1000,1902.224626
453.582548,1000,1903.366553
476.696884,1000,1904.505538
117.011395,1000,1905.636965
339.640341,1000,1906.71712
479.576426,1000,1907.901801
474.002062,1000,1909.118392
168.751943,1000,1910.236321
245.398916,1000,1911.385105
123.598519,1000,1912.488468
873.41019,1000,1913.670513
156.477923,1000,1914.782223
195.983268,1000,1915.932422
115.189133,1000,1917.04458
331.922938,1000,1918.166779
337.721009,1000,1919.29516
325.749626,1000,1920.420162
215.178629,1000,1921.558056
78.85922,1000,1922.633725
323.533841,1000,1923.742633
437.51928,1000,1924.89841
153.713005,1000,1925.979509
147.942431,1000,1927.07589
391.791617,1000,1928.245683
126.133528,1000,1929.364362
88.06795,1000,1930.454144
380.071238,1000,1931.602122
422.854497,1000,1932.757365
338.563358,1000,1933.907137
456.683492,1000,1935.043487
513.61381,1000,1936.179721
376.102107,1000,1937.320135
325.194792,1000,1938.484986
73.709434,1000,1939.594269
282.260692,1000,1940.728567
381.851697,1000,1941.869945
253.812454,1000,1943.007591
421.432303,1000,1944.178217
333.7619,1000,1945.34964
155.24568,1000,1946.484255
517.757909,1000,1947.653631
437.604511,1000,1948.83881
373.919218,1000,1949.966112
485.715629,1000,1951.142355
623.936633,1000,1952.389306
667.914965,1000,1953.632493
276.961777,1000,1954.781952
698.944325,1000,1955.951698
499.866182,1000,1957.140573
662.215399,1000,1958.384467
486.788751,1000,1959.527944
22.508558,1000,1960.651455
246.028559,1000,1961.799785
384.388569,1000,1963.003226
155.582811,1000,1964.138228
512.656288,1000,1965.306775
750.800546,1000,1966.548539
129.722086,1000,1967.687936
316.555708,1000,1968.82212
123.020301,1000,1969.907451
474.687664,1000,1971.084923
47.041012,1000,1972.180452
262.659072,1000,1973.343152
190.837893,1000,1974.499884
78.737527,1000,1975.622088
35.383417,1000,1976.727553
751.823105,1000,1977.96643
381.796291,1000,1979.18177
67.933081,1000,1980.289852
110.267916,1000,1981.362514
412.441432,1000,1982.570738
121.080654,1000,1983.720914
181.779786,1000,1984.861563
459.794995,1000,1986.059935
464.92197,1000,1987.217655
426.455462,1000,1988.437388
280.950482,1000,1989.590806
342.693764,1000,1990.796196
238.299172,1000,1991.897937
169.173347,1000,1993.013644
326.712472,1000,1994.219163
149.389201,1000,1995.365648
187.018291,1000,1996.479908
248.193607,1000,1997.648796
224.269446,1000,1998.842965
223.617923,1000,1999.990717
15.93265,1000,2001.099978
92.136485,1000,2002.237355
245.005672,1000,2003.430574
127.509309,1000,2004.608151
371.519108,1000,2005.754421
263.25155,1000,2006.936312
127.068553,1000,2008.077954
18.863624,1000,2009.233961
286.946545,1000,2010.430664
78.771188,1000,2011.577279
89.621487,1000,2012.701272
347.794583,1000,2013.868929
384.43975,1000,2015.036505
189.961813,1000,2016.240956
248.027004,1000,2017.396163
128.5261,1000,2018.524112
184.238263,1000,2019.722228
114.322973,1000,2020.831205
376.737132,1000,2021.996811
341.889598,1000,2023.192533
374.398015,1000,2024.356812
312.398742,1000,2025.522568
167.847277,1000,2026.708072
396.592019,1000,2027.897162
132.593338,1000,2029.008091
177.901632,1000,2030.230321
133.63096,1000,2031.401677
50.30425,1000,2032.548468
162.919968,1000,2033.700796
220.740503,1000,2034.882734
360.730875,1000,2036.111005
66.141297,1000,2037.21073
482.28983,1000,2038.386702
208.436067,1000,2039.562452
331.521654,1000,2040.701615
382.071122,1000,2041.860116
85.136609,1000,2042.985827
265.560079,1000,2044.161979
284.050257,1000,2045.318041
364.827429,1000,2046.482219
272.082795,1000,2047.65788
225.189351,1000,2048.816488
255.123565,1000,2050.020364
255.183717,1000,2051.210247
319.509382,1000,2052.392589
122.179774,1000,2053.524457
200.446851,1000,2054.695317
226.379394,1000,2055.860653
280.741908,1000,2057.067247
308.091728,1000,2058.262594
353.292733,1000,2059.45699
318.807387,1000,2060.595312
223.353061,1000,2061.717919
301.431937,1000,2062.914743
256.93957,1000,2064.090496
204.39346,1000,2065.266056
348.282096,1000,2066.459305
246.283874,1000,2067.623717
336.185659,1000,2068.762659
450.881309,1000,2069.913462
250.573994,1000,2071.125298
401.76605,1000,2072.316111
189.760215,1000,2073.445707
281.56842,1000,2074.582484
107.940569,1000,2075.745962
167.986809,1000,2076.926872
354.750939,1000,2078.112728
209.90707,1000,2079.290759
299.503253,1000,2080.478608
316.006307,1000,2081.677542
297.074965,1000,2082.858118
233.029168,1000,2084.006588
235.055194,1000,2085.127743
417.843198,1000,2086.270494
150.943809,1000,2087.429779
328.206614,1000,2088.635714
243.66557,1000,2089.783375
237.053434,1000,2090.913329
155.143529,1000,2092.025481
211.33607,1000,2093.158389
93.818525,1000,2094.30813
257.404608,1000,2095.483923
366.524688,1000,2096.679298
239.471244,1000,2097.849065
275.480176,1000,2098.999071
115.51136,1000,2100.128214
240.720279,1000,2101.284507
317.734047,1000,2102.485783
395.483177,1000,2103.657953
302.329072,1000,2104.795226
288.016722,1000,2105.922172
224.243479,1000,2107.05895
102.165473,1000,2108.164887
332.822509,1000,2109.364557
260.474357,1000,2110.520663
116.817117,1000,2111.610954
142.798894,1000,2112.792808
246.725377,1000,2113.983045
296.766665,1000,2115.120002
183.978829,1000,2116.258459
407.974751,1000,2117.425273
171.690547,1000,2118.54929
166.668068,1000,2119.689235
300.28746,1000,2120.86174
235.99124,1000,2122.017861
29.127038,1000,2123.113962
191.36968,1000,2124.295211
158.518141,1000,2125.438963
265.109905,1000,2126.606179
207.60405,1000,2127.766928
202.729145,1000,2128.930207
68.183098,1000,2130.031178
354.541025,1000,2131.178288
310.110631,1000,2132.355489
293.864024,1000,2133.506975
303.960834,1000,2134.64497
160.466426,1000,2135.759905
306.321138,1000,2136.90041
424.507437,1000,2138.045777
274.615658,1000,2139.18487
413.091992,1000,2140.324831
354.515746,1000,2141.466908
133.494855,1000,2142.560424
51.136009,1000,2143.675865
239.237841,1000,2144.825562
271.779355,1000,2145.988447
250.895653,1000,2147.14325
294.270526,1000,2148.277727
121.750911,1000,2149.404469
373.308503,1000,2150.539955
275.55115,1000,2151.659176
266.325647,1000,2152.805835
254.91557,1000,2153.963137
319.267785,1000,2155.12982
251.29913,1000,2156.302629
350.768364,1000,2157.432911
425.929712,1000,2158.636444
364.911443,1000,2159.796903
373.408388,1000,2160.951337
221.582396,1000,2162.089788
153.104192,1000,2163.202131
126.982681,1000,2164.356493
139.668424,1000,2165.498587
393.942132,1000,2166.658377
293.324201,1000,2167.825002
94.791799,1000,2168.930744
419.906777,1000,2170.042352
295.792822,1000,2171.15752
163.121498,1000,2172.25571
178.707126,1000,2173.384817
354.263946,1000,2174.518064
231.640718,1000,2175.661963
93.284045,1000,2176.786407
313.546909,1000,2177.905082
303.301553,1000,2179.011305
436.671254,1000,2180.16418
256.154632,1000,2181.317305
320.573789,1000,2182.426897
439.124327,1000,2183.564342
353.494948,1000,2184.693436
239.015741,1000,2185.826098
152.939271,1000,2186.905572
344.096633,1000,2188.041371
423.58203,1000,2189.188446
205.861973,1000,2190.319108
264.874639,1000,2191.484218
303.229663,1000,2192.635276
312.808556,1000,2193.724979
416.155723,1000,2194.894138
384.022728,1000,2196.030068
368.309581,1000,2197.164928
331.952036,1000,2198.301083
255.371759,1000,2199.462062
390.85618,1000,2200.611295
461.706035,1000,2201.734041
460.06969,1000,2202.903727
246.230054,1000,2204.049722
405.350054,1000,2205.202769
427.409406,1000,2206.373124
386.499434,1000,2207.508521
467.515822,1000,2208.668308
509.149168,1000,2209.847302
374.237171,1000,2210.996182
54.88219,1000,2212.048082
93.861125,1000,2213.157843
228.935171,1000,2214.309276
68.835135,1000,2215.43962
317.86388,1000,2216.570432
238.899951,1000,2217.704858
446.065551,1000,2218.868778
243.536968,1000,2220.007961
283.489298,1000,2221.142742
270.324576,1000,2222.234838
404.512948,1000,2223.326846
436.057131,1000,2224.483332
279.019375,1000,2225.613928
227.105112,1000,2226.721602
468.195563,1000,2227.895599
443.133981,1000,2229.053601
424.650306,1000,2230.20525
422.35903,1000,2231.372118
312.501692,1000,2232.531275
420.93802,1000,2233.694198
390.378231,1000,2234.871355
449.683565,1000,2235.999428
450.812022,1000,2237.089456
215.231363,1000,2238.222918
380.857484,1000,2239.369046
397.629645,1000,2240.484792
437.430975,1000,2241.658662
406.177823,1000,2242.818313
422.364199,1000,2243.959359
403.144991,1000,2245.119276
362.729185,1000,2246.235016
379.243804,1000,2247.406142
368.67134,1000,2248.519266
372.647864,1000,2249.646816
390.205722,1000,2250.764581
238.297161,1000,2251.886059
417.90051,1000,2253.04262
331.92786,1000,2254.181922
374.686415,1000,2255.316438
274.415846,1000,2256.467308
325.098262,1000,2257.575182
284.917624,1000,2258.712138
352.351937,1000,2259.81878
319.706514,1000,2260.954384
358.569543,1000,2262.089599
362.980613,1000,2263.222337
321.261916,1000,2264.353163
245.505332,1000,2265.455589
377.859994,1000,2266.593764
256.16177,1000,2267.720847
339.468077,1000,2268.851084
261.75287,1000,2269.979224
213.946544,1000,2271.104899
197.299241,1000,2272.219856
263.958474,1000,2273.374644
311.722857,1000,2274.514273
262.100381,1000,2275.660936
384.178148,1000,2276.79449
254.117158,1000,2277.918964
