Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
37	11.517199	4.093626	17.393747	5.301644	400.0	2.1400611	1.1540831	7.8690777	-1.1287311	152000	7.450581e-09	2.5641584	-0.015270341	-1.9566221	7.1902485	0.017301552	0.18275	8.0	395.54035663604736
38	16.928476	6.5451336	32.08358	7.827487	400.0	2.3801777	1.3797053	6.4261713	-2.3256233	156000	2.9802322e-08	4.1533003	-0.023955408	-3.263585	7.248054	0.017487852	0.23225	15.0	406.02096033096313
39	9.583246	4.7507505	19.190132	4.718522	400.0	2.2814026	1.9258074	9.316804	-3.7574008	160000	-1.4901161e-08	2.9669347	-0.015007332	-2.6790195	7.149718	0.021459408	0.196	5.0	416.30098700523376
40	15.132991	5.68041	25.602905	4.6754446	400.0	2.0050616	1.1354252	6.3601947	-0.4328404	164000	-2.9802322e-08	2.093594	-0.011294033	-1.5458989	7.1978884	0.018914632	0.1935	5.0	427.1780457496643
41	20.42954	10.358555	41.44762	7.2010036	400.0	2.4757943	1.8481802	9.371692	-1.878156	168000	1.4901161e-08	7.0432057	-0.009392656	-5.7885723	7.2554283	0.017011378	0.224	4.0	437.94071340560913
42	14.708704	6.791288	25.351175	7.6257057	400.0	3.3204465	2.5128112	12.150082	-3.2525234	172000	-9.313226e-10	6.290179	-0.04513064	-5.269841	7.148918	0.012329241	0.25274998	79.0	449.022070646286
43	18.940155	10.904054	37.81848	5.467428	400.0	3.786085	2.5262392	10.383905	-1.6092381	176000	7.450581e-09	5.9154925	-0.021518238	-4.4509883	7.112404	0.017442442	0.227	12.0	459.7288432121277
44	15.660574	8.204504	27.553917	4.1312633	400.0	2.761605	2.6514108	10.091831	-5.1411695	180000	-1.4901161e-08	6.3198376	-0.019200718	-4.8159304	7.194667	0.01612379	0.204	5.0	470.5970003604889
45	21.633356	3.7343295	28.428677	15.03134	400.0	2.1330228	2.5337875	9.278386	-7.7841525	184000	-1.4901161e-08	6.846736	-0.046571184	-5.780894	7.1298847	0.0151217505	0.222	66.0	481.34973669052124
46	20.850721	9.117827	33.695873	3.9532824	400.0	3.6970453	2.455119	14.042892	-0.6301471	188000	-1.8626451e-08	5.3894806	-0.025955198	-4.318671	7.093989	0.016269706	0.2015	14.0	491.9428369998932
47	21.053074	11.509684	48.54609	5.8903027	400.0	4.5284963	2.2600858	11.261065	-1.0653667	192000	-1.4901161e-08	6.7549443	-0.020374544	-3.9818242	7.1792374	0.016037624	0.17975	10.0	502.57763838768005
48	18.00156	8.951728	36.095615	3.9444427	400.0	2.934272	2.6027682	12.499392	-1.8022647	196000	3.3527613e-08	4.484559	-0.04846374	-3.5731146	7.154608	0.0108906	0.2645	79.0	513.1437845230103
49	21.675283	7.862039	39.31204	11.706724	400.0	3.4302802	2.3862994	11.000612	-3.309094	200000	-1.8626451e-09	7.7577386	-0.023424678	-5.91972	7.120821	0.015808806	0.22575	13.0	523.9507987499237
50	24.781729	13.701032	47.154396	7.44948	400.0	3.9718657	2.1020133	11.157597	-0.76670027	204000	-1.4901161e-08	9.338285	-0.017197441	-6.3479447	7.0356684	0.017624542	0.20125	9.0	535.1874346733093
51	26.49974	14.419598	52.784798	4.9310484	400.0	4.1972494	3.0177135	12.331495	-2.9711242	208000	2.9802322e-08	8.931761	-0.018610943	-5.6163273	7.1228914	0.016975699	0.23	11.0	545.6942274570465
52	34.129425	13.358626	55.71516	7.232078	400.0	5.788011	3.5298297	15.941651	-3.7737417	212000	-3.7252903e-09	14.170007	-0.030247927	-9.754856	7.094428	0.015255829	0.21975	24.0	556.7000434398651
53	40.79608	21.986094	75.232155	12.633425	400.0	6.825197	3.1913974	18.522846	-2.8392215	216000	-1.4901161e-08	40.49195	-0.02038543	-32.742596	7.1050615	0.017261377	0.20300001	10.0	567.4961483478546
54	42.3365	11.0508375	54.48593	16.134947	400.0	8.084564	5.5436034	21.171543	-3.8485587	220000	1.4901161e-08	19.452913	-0.010600463	-15.789206	7.0754747	0.01652786	0.17375	4.0	578.2120249271393
55	43.683517	18.703135	85.40772	23.429996	400.0	11.346611	3.4465244	19.252035	-0.8210816	224000	7.450581e-09	37.700848	-0.019110452	-29.86195	7.005438	0.019337509	0.26975	12.0	589.1494405269623
56	44.987816	18.790562	80.8666	20.087452	400.0	9.9605055	3.752144	18.350033	1.3461707	228000	-7.450581e-09	30.394958	-0.02128799	-22.865747	7.0508146	0.020562803	0.222	12.0	599.9931261539459
57	50.68595	15.297619	74.322655	28.905125	400.0	12.082407	4.29635	20.902	0.9053964	232000	-1.4901161e-08	29.955376	-0.012557624	-25.156101	7.059536	0.016096175	0.19575	5.0	610.7094659805298
58	54.08683	21.021238	94.2302	15.506575	400.0	11.583939	4.2789164	23.782585	0.020176768	236000	-1.8626451e-08	41.963543	-0.01587527	-31.455482	6.962324	0.016748594	0.17425	8.0	621.509881734848
59	57.560986	19.23873	84.3777	15.056793	400.0	14.658307	4.8098764	27.510693	1.6915298	240000	0.0	32.57543	-0.019739741	-22.612087	6.983406	0.017646391	0.22425	10.0	632.0574617385864
60	47.585396	27.332092	104.258995	9.065015	400.0	11.096168	5.9361234	25.03073	-2.7457204	244000	1.4901161e-08	35.120598	-0.020098396	-27.61729	6.9878836	0.01706054	0.17475	10.0	643.0843045711517
61	66.301414	22.71287	103.96837	30.325964	400.0	10.862472	5.91828	24.608126	-2.6966045	248000	2.9802322e-08	57.42607	-0.021100298	-43.065926	6.99942	0.017340425	0.2335	12.0	653.9637227058411
62	57.58607	11.396148	75.874146	38.77011	400.0	15.078103	4.155858	24.709974	3.523073	252000	1.6763806e-08	28.466522	-0.01789901	-19.622116	6.967981	0.016617604	0.17899999	9.0	664.9855020046234
63	57.6581	22.614641	91.39906	11.283105	400.0	13.272823	4.671821	24.297712	-2.6054	256000	-3.7252903e-09	47.42306	-0.017507225	-33.700672	6.9680777	0.015052889	0.21275	10.0	676.011069059372
64	79.44513	30.426056	116.61742	24.37918	400.0	14.051197	4.797246	24.138586	-0.25857538	260000	-2.9802322e-08	65.15773	-0.016617127	-50.855373	6.918235	0.016633708	0.15775	8.0	686.8667545318604
65	73.86922	31.346956	123.395386	22.0214	400.0	16.615126	7.262524	29.029024	-0.20880055	264000	4.4703484e-08	30.083817	-0.021600693	-19.887821	6.9462667	0.018448183	0.20525	11.0	697.8443424701691
66	74.068214	27.317503	130.35034	37.99139	400.0	19.53193	4.9753165	32.47848	5.8093514	268000	0.0	57.476173	-0.0072242767	-46.83262	6.87998	0.019486196	0.25625	3.0	708.842592716217
67	76.84319	18.290976	121.15154	54.39834	400.0	19.321619	6.876332	32.49478	3.9119353	272000	2.9802322e-08	39.756676	-0.011689767	-27.745552	6.8936195	0.016685378	0.19175	4.0	719.4951674938202
68	77.46358	23.904245	116.63786	38.752563	400.0	19.083786	4.0032	29.57597	6.089204	276000	1.4901161e-08	39.521774	-0.019037783	-30.38726	6.9437933	0.018430645	0.18625	13.0	730.2376198768616
69	95.81829	19.311659	132.48853	71.75121	400.0	18.66212	4.7585335	27.500526	2.0142455	280000	-1.8626451e-08	40.813713	-0.010170959	-26.3552	6.9166822	0.0154586695	0.21024999	4.0	741.0850675106049
70	65.01399	37.610657	125.03967	8.352448	400.0	19.19467	5.508065	31.28188	7.81057	284000	-1.4901161e-08	78.88554	-0.023239724	-61.546593	6.9198174	0.016144522	0.23575	18.0	752.9060728549957
71	94.34651	24.173569	140.51111	54.053387	400.0	23.440866	7.4586973	35.322166	-1.9317628	288000	-1.8626451e-08	51.32615	-0.024527464	-37.632828	6.940963	0.015194301	0.18225	20.0	763.8986313343048
72	79.98749	31.94223	138.31554	21.999268	400.0	21.029217	5.1949325	33.599228	4.8294444	292000	-1.4901161e-08	59.8606	-0.023834854	-43.696857	6.8901043	0.015690278	0.20275	18.0	774.8539361953735
73	71.182175	28.485619	125.61759	34.178516	400.0	17.49333	5.7691755	33.03896	4.8290763	296000	-2.2351742e-08	45.544365	-0.011657752	-34.077534	6.8484716	0.0138747785	0.20699999	5.0	786.170313835144
74	65.54408	36.4683	115.47846	6.405766	400.0	15.7434635	6.457351	32.738705	3.9318442	300000	-4.4703484e-08	56.510002	-0.01849448	-46.503662	6.802072	0.017196298	0.2295	12.0	797.3041617870331
75	94.582535	32.732445	134.33887	9.778196	400.0	17.681257	6.6496296	33.278576	0.12099081	304000	1.4901161e-08	73.4545	-0.010472372	-58.23313	6.8667917	0.014442921	0.13575	6.0	808.4229400157928
76	112.64934	19.607952	140.79189	83.75	400.0	21.902643	5.5754333	35.210106	6.595527	308000	7.450581e-09	56.670128	-0.040166155	-38.602207	6.834096	0.015138496	0.2085	70.0	819.9274425506592
77	96.18056	29.236448	145.97067	35.577732	400.0	25.060863	7.867589	37.301422	-0.9249967	312000	-9.313226e-09	53.16681	-0.0096617695	-37.9789	6.759225	0.018650245	0.224	4.0	831.7946488857269
78	107.36118	37.0242	169.63136	56.77097	400.0	22.743088	5.5920906	37.71708	3.8285465	316000	0.0	71.68211	-0.022130579	-54.116585	6.753678	0.016603874	0.2365	17.0	843.4920060634613
79	109.16162	30.789614	147.56282	53.892536	400.0	25.968344	5.768828	39.57658	9.742876	320000	-4.8428774e-08	59.749626	-0.016589403	-42.459225	6.753191	0.017922517	0.232	11.0	854.9669420719147
80	100.97626	28.831287	159.80807	57.439728	400.0	24.71982	6.619406	38.084335	5.229145	324000	2.2351742e-08	53.090126	-0.020432971	-37.80013	6.72381	0.017954927	0.19725001	13.0	866.7290508747101
81	76.41576	18.610996	107.94582	50.572384	400.0	22.364248	7.0903015	38.46493	-2.146994	328000	-4.377216e-08	48.375996	-0.005827194	-35.86546	6.767892	0.021640435	0.2585	3.0	877.901603937149
82	98.163185	38.82575	188.98407	53.382915	400.0	22.618559	5.700591	33.04584	5.0640607	332000	3.7252903e-09	104.685	-0.015914416	-81.94327	6.7979407	0.015735999	0.2015	11.0	889.1168220043182
83	109.363846	38.420444	194.72029	44.511543	400.0	21.761711	8.161029	38.210228	4.0285835	336000	1.8626451e-08	65.63772	-0.008142129	-41.658382	6.769393	0.018085418	0.23175	3.0	900.2993047237396
84	107.80422	35.50694	166.98509	36.953793	400.0	22.86355	7.50673	42.319805	8.534367	340000	-1.8626451e-08	70.0419	-0.028370338	-48.860283	6.715975	0.0151773505	0.1735	33.0	911.4639544487
85	79.39389	36.585896	131.01956	20.978807	400.0	22.168438	7.9053135	43.965515	2.9279764	344000	0.0	51.78472	-0.019077633	-40.781803	6.7551594	0.01865322	0.21175	10.0	922.7193288803101
86	83.12891	34.189808	140.21875	27.40058	400.0	20.434864	8.3969555	35.267254	-7.0857773	348000	-7.450581e-09	73.373	-0.019475468	-55.986954	6.7229304	0.017185017	0.20525	14.0	934.227100610733
87	114.83903	33.47619	170.78761	44.22275	400.0	24.820215	8.089601	39.26967	3.540305	352000	-4.4703484e-08	131.14243	-0.037375674	-108.87149	6.7254314	0.013504211	0.22	79.0	945.7609870433807
88	114.58872	12.974838	136.78603	90.46031	400.0	26.233946	5.5860615	38.457516	9.764763	356000	-2.4214387e-08	29.399725	-0.037141792	-20.77211	6.6969156	0.01450694	0.2125	79.0	957.4296758174896
89	106.85112	14.908387	126.51546	79.590126	400.0	27.707102	6.9737515	44.006958	5.7170124	360000	1.1175871e-08	54.13571	-0.010735936	-44.12082	6.621258	0.02152794	0.24325	4.0	968.5982162952423
90	142.73889	27.169281	194.26686	97.54122	400.0	25.768238	6.5164647	35.542603	-1.1636539	364000	0.0	94.37891	-0.017734922	-72.18561	6.678937	0.01465404	0.167	14.0	980.0669779777527
91	131.90471	35.718357	182.30687	61.451397	400.0	31.5885	7.247285	44.925995	9.106556	368000	-3.7252903e-09	57.579056	-0.0197118	-34.902832	6.692711	0.015560389	0.17175	12.0	990.5478901863098
