Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
27	-455.38446	14.676568	-437.07788	-476.96466	1000.0	-44.705605	13.274614	-22.652576	-90.15009	140000	1.8310548e-08	18.337603	-0.010679536	-11.2847595	7.4746547	0.014868528	0.1994	5.0	141.75635147094727
28	-468.01276	20.643963	-436.34656	-501.37766	1000.0	-46.806236	13.904108	-28.365158	-89.703865	145000	9.155274e-09	20.848698	-0.03929465	-14.966841	7.5197015	0.010124373	0.181	79.0	146.71946120262146
29	-485.19434	26.309343	-442.27747	-514.98413	1000.0	-48.707413	13.972503	-26.105272	-90.63873	150000	-1.2207031e-08	12.668442	-0.045704734	-4.7577786	7.4295125	0.013094204	0.2194	79.0	151.74242043495178
30	-464.53384	25.325365	-439.9586	-508.65775	1000.0	-49.28835	14.898137	-25.473906	-101.31843	155000	1.2207031e-08	20.700169	-0.050137617	-8.16346	7.509817	0.009954413	0.2024	79.0	156.69966650009155
31	-3681.5417	6380.9326	-483.42383	-16443.4	1000.0	-75.332	56.616234	-23.048677	-207.79692	160000	1.2207031e-08	443392.72	0.03549527	-413402.03	7.4949937	0.03178673	0.135	1.0	162.00589752197266
32	-775.5658	618.13214	-437.7103	-2010.8153	1000.0	-62.992	38.180553	23.611458	-173.92253	165000	-2.4414062e-08	8088.54	-0.0076519046	-7250.1455	7.4823523	0.010568805	0.111	3.0	166.67966055870056
33	-451.4816	12.079465	-434.66953	-467.20923	1000.0	-52.461212	26.096167	12.324805	-133.99014	170000	0.0	499.87555	-0.04438411	-367.41278	7.44973	0.014242722	0.1802	79.0	172.4914309978485
34	-453.89386	12.812363	-441.29495	-475.3448	1000.0	-48.59236	19.430481	-6.512913	-126.97978	175000	1.2207031e-08	158.01994	-0.031900037	-104.12231	7.4405947	0.014802962	0.1782	31.0	177.21157550811768
35	-447.03946	27.76012	-416.98853	-490.52155	1000.0	-47.766445	16.972744	-4.8812847	-135.20863	180000	-6.1035155e-09	87.06074	-0.043947957	-40.02988	7.4475117	0.014039604	0.1798	79.0	182.03369116783142
36	-453.3833	8.9963665	-442.98444	-464.9957	1000.0	-44.8368	14.80489	-16.540682	-96.94787	185000	-4.577637e-09	28.89226	-0.017874911	-10.87248	7.3598084	0.017038543	0.1748	11.0	187.42473459243774
37	-819.8008	692.3708	-442.95853	-2204.1362	1000.0	-47.809097	23.779318	9.681604	-359.14865	190000	-4.8828124e-08	7657.988	-0.019418506	-6386.9595	7.292739	0.0241281	0.0838	5.0	192.28982830047607
